getAnswerDur,showChoiceDur,showResultDur,isiDur,itiDur,iriDur,rpeHighMax,rpeLowMax,pCongruent,maxIncongInARow,blockCond,participant,session,condition,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_8.keys,key_resp_8.rt,rating_all_t.response,rating_all_t.rt,rating_all_t.tStart,rndRatTrial.thisRepN,rndRatTrial.thisTrialN,rndRatTrial.thisN,rndRatTrial.thisIndex,rndRatTrial.ran,Emo,Labs,Labs2,key_resp_9.keys,key_resp_9.rt,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,key_resp_5.keys,key_resp_5.rt,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,key_resp_6.keys,key_resp_6.rt,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,alt_choices2,pic_choices2,TopAlt_Choice2,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,key_resp_7.keys,key_resp_7.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,currSlide,currImage,currText,OC2Loop.thisRepN,OC2Loop.thisTrialN,OC2Loop.thisN,OC2Loop.thisIndex,OC2Loop.ran,targetHappiness,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,choiceKey.keys,choiceKey.rt,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,highAmount,finalWinnings,cashBonus,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
3,4,1,1,2,30,5,0.03,0.7,3,Blocks_RestRandom.xlsx,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,space,14.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,space,13.4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,space,4.1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,24.07407407,3.2188,2,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,8.333333333,3.2028,2.0066,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,37.96296296,2.686,2.0067,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,space,1.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,14.62962963,2.92,2.0048,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,0.925925926,2.4209,2.0063,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,24.07407407,2.7029,2.0068,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.8828,space,2.646,52.77777778,4.7151,0,0,0,0,1,rest (looking at a fixed cross),001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2962963,1.8193,0,1,1,1,1,stand up,002.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.59259259,1.2214,0,2,2,2,1,stretch,003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,1.4661,0,3,3,3,1,make a drink,004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,1.3944,0,4,4,4,1,scroll social media,005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.5838,0,5,5,5,1,listen to music,006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48148148,1.5297,0,6,6,6,1,daydream,007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33333333,1.5792,0,7,7,7,1,watch a short animation,008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.55555556,1.9349,0,8,8,8,1,read a novel,009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.40740741,1.3668,0,9,9,9,1,read the news,010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.2437,0,10,10,10,1,gambling game,011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,32.03703704,4.0182,2.0026,,,,,,,,,,,,,,,,,,,listen to music,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,24.62962963,2.9182,2.0063,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6017f6742d7cc9ad4f98fb4d,844A4C4D-32CE-4B9B-BD89-A88749896605,0,2023-08-18_15h33.20.989,Pilot_VExplicitOC_RG,2022.2.5,Win32,144.571346,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,10.18518519,3.1385,2.0067,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
