"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1727177069033,"24/09/2024 11:24:29",1727180669033,1,"24/09/2024 13:24:29",187387,9,"questionnaire-tzdp",NA,40224349,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x743","1536x735",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","2","MDPRF10753"
"1",1727177565918,"24/09/2024 11:32:45",1727181165918,1,"24/09/2024 13:32:45",187387,9,"questionnaire-tzdp",NA,40224532,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x860",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","2","MDPRF67386"
"1",1727177612483,"24/09/2024 11:33:32",1727181212483,1,"24/09/2024 13:33:32",187387,9,"questionnaire-tzdp",NA,40224562,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x915",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1","2","MDPRF51568"
"1",1727177862600,"24/09/2024 11:37:42",1727181462600,1,"24/09/2024 13:37:42",187387,9,"questionnaire-tzdp",NA,40224673,11744038,NA,"complete",NA,"66f2a1ffb5734c4ab5fb4683","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","3440x1440","3440x1253",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1","2","MDPRF35426"
"1",1727178051634,"24/09/2024 11:40:51",1727181651634,1,"24/09/2024 13:40:51",187387,9,"questionnaire-tzdp",NA,40224768,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","2","MDPRF01388"
"1",1727178179945,"24/09/2024 11:42:59",1727181779945,1,"24/09/2024 13:42:59",187387,9,"questionnaire-tzdp",NA,40224837,11744089,NA,"complete",NA,"66f2a5a1b3a7a0c71549d494","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","2","MDPRF69535"
"1",1727178219270,"24/09/2024 11:43:39",1727181819270,1,"24/09/2024 13:43:39",187387,9,"questionnaire-tzdp",NA,40224857,11744090,NA,"complete",NA,"66f2a595d3f19ce68f46b471","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","1","2","MDPRF03607"
"1",1727178255371,"24/09/2024 11:44:15",1727181855371,1,"24/09/2024 13:44:15",187387,9,"questionnaire-tzdp",NA,40224878,11744036,NA,"complete",NA,"66f2a1e3e94be142678eca18","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1470x956","1470x798",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq4","1","2","MDPRF75094"
"1",1727179090871,"24/09/2024 11:58:10",1727182690871,1,"24/09/2024 13:58:10",187387,9,"questionnaire-tzdp",NA,40225319,11744230,NA,"complete",NA,"66f2a5ec92a4248babd944c9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x731",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","2","MDPRF91437"
