"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations..I.understand.that.such.confidentiality.is.limited.if.evidence.of.wrongdoing.or.potential.harm.is.uncovered..In.such.cases.the.researcher.may.be.obliged.to.contact.relevant.statutory.bodies.agencies...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation.at.the.rate.of..9.per.hour...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that.I.am.aged.18.25..speak.fluent.English..and.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1727177040842,"24/09/2024 11:24:00",1727180640842,1,"24/09/2024 13:24:00",187387,9,"questionnaire-1tsk",NA,40224340,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x743","1536x735",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF10753"
"1",1727177547688,"24/09/2024 11:32:27",1727181147688,1,"24/09/2024 13:32:27",187387,9,"questionnaire-1tsk",NA,40224523,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x860",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF67386"
"1",1727177584637,"24/09/2024 11:33:04",1727181184637,1,"24/09/2024 13:33:04",187387,9,"questionnaire-1tsk",NA,40224550,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x915",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF51568"
"1",1727177639642,"24/09/2024 11:33:59",1727181239642,1,"24/09/2024 13:33:59",187387,9,"questionnaire-1tsk",NA,40224570,11744036,NA,"complete",NA,"66f2a1e3e94be142678eca18","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1470x956","1470x798",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF75094"
"1",1727177656983,"24/09/2024 11:34:16",1727181256983,1,"24/09/2024 13:34:16",187387,9,"questionnaire-1tsk",NA,40224578,11744038,NA,"complete",NA,"66f2a1ffb5734c4ab5fb4683","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","3440x1440","3440x1253",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF35426"
"1",1727178001354,"24/09/2024 11:40:01",1727181601354,1,"24/09/2024 13:40:01",187387,9,"questionnaire-1tsk",NA,40224747,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF01388"
"1",1727178161501,"24/09/2024 11:42:41",1727181761501,1,"24/09/2024 13:42:41",187387,9,"questionnaire-1tsk",NA,40224826,11744089,NA,"complete",NA,"66f2a5a1b3a7a0c71549d494","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF69535"
"1",1727178165760,"24/09/2024 11:42:45",1727181765760,1,"24/09/2024 13:42:45",187387,9,"questionnaire-1tsk",NA,40224828,11744090,NA,"complete",NA,"66f2a595d3f19ce68f46b471","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF03607"
"1",1727179075630,"24/09/2024 11:57:55",1727182675630,1,"24/09/2024 13:57:55",187387,9,"questionnaire-1tsk",NA,40225309,11744230,NA,"complete",NA,"66f2a5ec92a4248babd944c9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x731",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF91437"
