"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1727694603345,"30/09/2024 11:10:03",1727694603539,1,"30/09/2024 12:10:03",187387,10,"task-9qxs",NA,40345647,11776160,NA,"complete",NA,"66fa84d61296466d48fd6112","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF54499"
"2",1727694609364,"30/09/2024 11:10:09",1727694609600,1,"30/09/2024 12:10:09",187387,10,"task-9qxs",NA,40345647,11776160,NA,"complete",NA,"66fa84d61296466d48fd6112","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",5597.5,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF54499"
"3",1727694611024,"30/09/2024 11:10:11",1727694611251,1,"30/09/2024 12:10:11",187387,10,"task-9qxs",NA,40345647,11776160,NA,"complete",NA,"66fa84d61296466d48fd6112","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1639.20000004768,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF54499"
"4",1727694611106,"30/09/2024 11:10:11",1727694611255,1,"30/09/2024 12:10:11",187387,10,"task-9qxs",NA,40345647,11776160,NA,"complete",NA,"66fa84d61296466d48fd6112","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",7716,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF54499"
"1",1727694726620,"30/09/2024 11:12:06",1727694725563,1,"30/09/2024 12:12:05",187387,10,"task-9qxs",NA,40345679,11776168,NA,"complete",NA,"66fa851e2e8bc46115f57fdc","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1706x959","1706x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93290"
"2",1727694735034,"30/09/2024 11:12:15",1727694733920,1,"30/09/2024 12:12:13",187387,10,"task-9qxs",NA,40345679,11776168,NA,"complete",NA,"66fa851e2e8bc46115f57fdc","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1706x959","1706x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8033.30000000005,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF93290"
"3",1727694738151,"30/09/2024 11:12:18",1727694737114,1,"30/09/2024 12:12:17",187387,10,"task-9qxs",NA,40345679,11776168,NA,"complete",NA,"66fa851e2e8bc46115f57fdc","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1706x959","1706x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",3177.30000000005,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF93290"
"4",1727694738206,"30/09/2024 11:12:18",1727694737117,1,"30/09/2024 12:12:17",187387,10,"task-9qxs",NA,40345679,11776168,NA,"complete",NA,"66fa851e2e8bc46115f57fdc","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1706x959","1706x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",11554,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93290"
"1",1727694878576,"30/09/2024 11:14:38",1727694885333,1,"30/09/2024 12:14:45",187387,10,"task-9qxs",NA,40345716,11776175,NA,"complete",NA,"66fa856af673562c5e012b35","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44142"
"2",1727694894211,"30/09/2024 11:14:54",1727694901037,1,"30/09/2024 12:15:01",187387,10,"task-9qxs",NA,40345716,11776175,NA,"complete",NA,"66fa856af673562c5e012b35","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",15387.600000143,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF44142"
"3",1727694899500,"30/09/2024 11:14:59",1727694906312,1,"30/09/2024 12:15:06",187387,10,"task-9qxs",NA,40345716,11776175,NA,"complete",NA,"66fa856af673562c5e012b35","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",5267.90000009537,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF44142"
"4",1727694899564,"30/09/2024 11:14:59",1727694906316,1,"30/09/2024 12:15:06",187387,10,"task-9qxs",NA,40345716,11776175,NA,"complete",NA,"66fa856af673562c5e012b35","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",20984,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44142"
"1",1727695136587,"30/09/2024 11:18:56",1727695137331,1,"30/09/2024 12:18:57",187387,10,"task-9qxs",NA,40345781,11776171,NA,"complete",NA,"66fa850eb54aee7b6b260f66","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF97544"
"2",1727695153757,"30/09/2024 11:19:13",1727695154497,1,"30/09/2024 12:19:14",187387,10,"task-9qxs",NA,40345781,11776171,NA,"complete",NA,"66fa850eb54aee7b6b260f66","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",16893.2999999523,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF97544"
"3",1727695155711,"30/09/2024 11:19:15",1727695156515,1,"30/09/2024 12:19:16",187387,10,"task-9qxs",NA,40345781,11776171,NA,"complete",NA,"66fa850eb54aee7b6b260f66","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2003,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF97544"
"4",1727695155776,"30/09/2024 11:19:15",1727695156519,1,"30/09/2024 12:19:16",187387,10,"task-9qxs",NA,40345781,11776171,NA,"complete",NA,"66fa850eb54aee7b6b260f66","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",19188,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF97544"
"1",1727695356817,"30/09/2024 11:22:36",1727695356742,1,"30/09/2024 12:22:36",187387,10,"task-9qxs",NA,40345866,11776167,NA,"complete",NA,"66fa84a3a793e074fd93de5d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1680x1050","1680x962",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF98418"
"2",1727695374965,"30/09/2024 11:22:54",1727695374828,1,"30/09/2024 12:22:54",187387,10,"task-9qxs",NA,40345866,11776167,NA,"complete",NA,"66fa84a3a793e074fd93de5d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1680x1050","1680x962",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",17580.6999999881,NA,"Enter Key","elephant ",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF98418"
"3",1727695378102,"30/09/2024 11:22:58",1727695377995,1,"30/09/2024 12:22:57",187387,10,"task-9qxs",NA,40345866,11776167,NA,"complete",NA,"66fa84a3a793e074fd93de5d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1680x1050","1680x962",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3159.89999997616,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF98418"
"4",1727695378202,"30/09/2024 11:22:58",1727695377997,1,"30/09/2024 12:22:57",187387,10,"task-9qxs",NA,40345866,11776167,NA,"complete",NA,"66fa84a3a793e074fd93de5d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1680x1050","1680x962",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",21255,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF98418"
"1",1727695504368,"30/09/2024 11:25:04",1727695504374,1,"30/09/2024 12:25:04",187387,10,"task-9qxs",NA,40345902,11776288,NA,"complete",NA,"66fa88191ca7e364a290870b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65725"
"2",1727695516040,"30/09/2024 11:25:16",1727695516099,1,"30/09/2024 12:25:16",187387,10,"task-9qxs",NA,40345902,11776288,NA,"complete",NA,"66fa88191ca7e364a290870b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",11644.5,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF65725"
"3",1727695518124,"30/09/2024 11:25:18",1727695518174,1,"30/09/2024 12:25:18",187387,10,"task-9qxs",NA,40345902,11776288,NA,"complete",NA,"66fa88191ca7e364a290870b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2071.5,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF65725"
"4",1727695518184,"30/09/2024 11:25:18",1727695518176,1,"30/09/2024 12:25:18",187387,10,"task-9qxs",NA,40345902,11776288,NA,"complete",NA,"66fa88191ca7e364a290870b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",13802,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65725"
"1",1727696453444,"30/09/2024 11:40:53",1727696452993,1,"30/09/2024 12:40:52",187387,10,"task-9qxs",NA,40346139,11776295,NA,"complete",NA,"66fa86c40a72d5544488a29e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF06113"
"2",1727696480700,"30/09/2024 11:41:20",1727696480274,1,"30/09/2024 12:41:20",187387,10,"task-9qxs",NA,40346139,11776295,NA,"complete",NA,"66fa86c40a72d5544488a29e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",26941.9000000954,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF06113"
"3",1727696483256,"30/09/2024 11:41:23",1727696482854,1,"30/09/2024 12:41:22",187387,10,"task-9qxs",NA,40346139,11776295,NA,"complete",NA,"66fa86c40a72d5544488a29e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2568.2999997139,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF06113"
"4",1727696483346,"30/09/2024 11:41:23",1727696482859,1,"30/09/2024 12:41:22",187387,10,"task-9qxs",NA,40346139,11776295,NA,"complete",NA,"66fa86c40a72d5544488a29e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",29867,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF06113"
"1",1727696633994,"30/09/2024 11:43:53",1727696633433,1,"30/09/2024 12:43:53",187387,10,"task-9qxs",NA,40346173,11776347,NA,"complete",NA,"66fa874687f56a7364b7397d","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36467"
"2",1727696649589,"30/09/2024 11:44:09",1727696648971,1,"30/09/2024 12:44:08",187387,10,"task-9qxs",NA,40346173,11776347,NA,"complete",NA,"66fa874687f56a7364b7397d","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",15184.6000003815,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF36467"
"3",1727696655778,"30/09/2024 11:44:15",1727696655184,1,"30/09/2024 12:44:15",187387,10,"task-9qxs",NA,40346173,11776347,NA,"complete",NA,"66fa874687f56a7364b7397d","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6192.40000009537,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF36467"
"4",1727696655845,"30/09/2024 11:44:15",1727696655188,1,"30/09/2024 12:44:15",187387,10,"task-9qxs",NA,40346173,11776347,NA,"complete",NA,"66fa874687f56a7364b7397d","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",21755,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36467"
"1",1727696859627,"30/09/2024 11:47:39",1727696815274,-4,"30/09/2024 07:46:55",187387,10,"task-9qxs",NA,40346270,11776300,NA,"complete",NA,"66fa886cefd68e0fa5547dae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF91204"
"2",1727696882043,"30/09/2024 11:48:02",1727696837639,-4,"30/09/2024 07:47:17",187387,10,"task-9qxs",NA,40346270,11776300,NA,"complete",NA,"66fa886cefd68e0fa5547dae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",20358,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF91204"
"3",1727696885679,"30/09/2024 11:48:05",1727696841326,-4,"30/09/2024 07:47:21",187387,10,"task-9qxs",NA,40346270,11776300,NA,"complete",NA,"66fa886cefd68e0fa5547dae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3682.19999999553,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF91204"
"4",1727696886011,"30/09/2024 11:48:06",1727696841330,-4,"30/09/2024 07:47:21",187387,10,"task-9qxs",NA,40346270,11776300,NA,"complete",NA,"66fa886cefd68e0fa5547dae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",26055,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF91204"
"1",1727702760418,"30/09/2024 13:26:00",1727702760322,1,"30/09/2024 14:26:00",187387,10,"task-9qxs",NA,40347703,11776807,NA,"complete",NA,"66faa460e3fd478ac533a753","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34773"
"2",1727702767151,"30/09/2024 13:26:07",1727702767082,1,"30/09/2024 14:26:07",187387,10,"task-9qxs",NA,40347703,11776807,NA,"complete",NA,"66faa460e3fd478ac533a753","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6641.20000004768,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF34773"
"3",1727702770399,"30/09/2024 13:26:10",1727702770334,1,"30/09/2024 14:26:10",187387,10,"task-9qxs",NA,40347703,11776807,NA,"complete",NA,"66faa460e3fd478ac533a753","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3242.19999998808,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF34773"
"4",1727702770480,"30/09/2024 13:26:10",1727702770337,1,"30/09/2024 14:26:10",187387,10,"task-9qxs",NA,40347703,11776807,NA,"complete",NA,"66faa460e3fd478ac533a753","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",10015,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34773"
"1",1727776267149,"01/10/2024 09:51:07",1727776267135,1,"01/10/2024 10:51:07",187387,10,"task-9qxs",NA,40368372,11781313,NA,"complete",NA,"66fbc418d94a5938dfa6cf8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20632"
"2",1727776275028,"01/10/2024 09:51:15",1727776275059,1,"01/10/2024 10:51:15",187387,10,"task-9qxs",NA,40368372,11781313,NA,"complete",NA,"66fbc418d94a5938dfa6cf8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7634.39999999851,NA,"Enter Key","SNAKE",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF20632"
"3",1727776278122,"01/10/2024 09:51:18",1727776278131,1,"01/10/2024 10:51:18",187387,10,"task-9qxs",NA,40368372,11781313,NA,"complete",NA,"66fbc418d94a5938dfa6cf8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3068,NA,"Enter Key","ELEPHANT",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF20632"
"4",1727776278168,"01/10/2024 09:51:18",1727776278133,1,"01/10/2024 10:51:18",187387,10,"task-9qxs",NA,40368372,11781313,NA,"complete",NA,"66fbc418d94a5938dfa6cf8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",10999,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20632"
"1",1727776363569,"01/10/2024 09:52:43",1727776361412,1,"01/10/2024 10:52:41",187387,10,"task-9qxs",NA,40368482,11781292,NA,"complete",NA,"66fbc40e4d79b544383e1715","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF82071"
"2",1727776376325,"01/10/2024 09:52:56",1727776374198,1,"01/10/2024 10:52:54",187387,10,"task-9qxs",NA,40368482,11781292,NA,"complete",NA,"66fbc40e4d79b544383e1715","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",12415,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF82071"
