"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1727797549459,"01/10/2024 15:45:49",1727801149459,1,"01/10/2024 17:45:49",187387,10,"questionnaire-tzdp",NA,40380400,11784290,NA,"complete",NA,"66fc16b0a70766cb4a03764c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","2","MDPRF24585"
"1",1727797558994,"01/10/2024 15:45:58",1727801158994,1,"01/10/2024 17:45:58",187387,10,"questionnaire-tzdp",NA,40380402,11784291,NA,"complete",NA,"66fc18ffdca7dcb69c03764f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x737",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","2","MDPRF73386"
"1",1727797604208,"01/10/2024 15:46:44",1727783204208,-4,"01/10/2024 07:46:44",187387,10,"questionnaire-tzdp",NA,40380444,11784299,NA,"complete",NA,"66fc1933a2a87639b512611d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x798",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","1","2","MDPRF02660"
"1",1727797713196,"01/10/2024 15:48:33",1727801313196,1,"01/10/2024 17:48:33",187387,10,"questionnaire-tzdp",NA,40380530,11784315,NA,"complete",NA,"66fc191c523b4f352a3c0ffb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1","2","MDPRF98578"
"1",1727797753651,"01/10/2024 15:49:13",1727801353651,1,"01/10/2024 17:49:13",187387,10,"questionnaire-tzdp",NA,40380571,11784320,NA,"complete",NA,"66fc19e1d05befab8f26b5bb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1","2","MDPRF99317"
"1",1727797799791,"01/10/2024 15:49:59",1727779799791,-5,"01/10/2024 05:49:59",187387,10,"questionnaire-tzdp",NA,40380617,11784329,NA,"complete",NA,"66fc197386802bdfc02aba4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","1","2","MDPRF10050"
"1",1727797878381,"01/10/2024 15:51:18",1727801478381,1,"01/10/2024 17:51:18",187387,10,"questionnaire-tzdp",NA,40380684,11784313,NA,"complete",NA,"66fc196552088fa371c53ff1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x791",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","2","MDPRF75571"
"1",1727797953854,"01/10/2024 15:52:33",1727783553854,-4,"01/10/2024 07:52:33",187387,10,"questionnaire-tzdp",NA,40380747,11784342,NA,"complete",NA,"66fc1a71336d8316fc599116","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1600x689",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1","2","MDPRF56747"
"1",1727797979685,"01/10/2024 15:52:59",1727801579685,1,"01/10/2024 17:52:59",187387,10,"questionnaire-tzdp",NA,40380766,11784351,NA,"complete",NA,"66fc1a84fae52cbdc1dfdc32","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2048x1280","2048x1111",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","2","MDPRF76571"
"1",1727798133628,"01/10/2024 15:55:33",1727801733628,1,"01/10/2024 17:55:33",187387,10,"questionnaire-tzdp",NA,40380917,11784374,NA,"complete",NA,"66fc19a0bd3f1fb44306b9c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","2","MDPRF08202"
"1",1727798146859,"01/10/2024 15:55:46",1727783746859,-4,"01/10/2024 07:55:46",187387,10,"questionnaire-tzdp",NA,40380924,11784380,NA,"complete",NA,"66fc1a5b126c21197675e108","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF46146"
"1",1727798192839,"01/10/2024 15:56:32",1727783792839,-4,"01/10/2024 07:56:32",187387,10,"questionnaire-tzdp",NA,40380958,11784381,NA,"complete",NA,"66fc1ae66265bd6bbd6f5f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x768",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","2","MDPRF01522"
"1",1727798348149,"01/10/2024 15:59:08",1727801948149,1,"01/10/2024 17:59:08",187387,10,"questionnaire-tzdp",NA,40381039,11784400,NA,"complete",NA,"66fc1c12be52cfeff935d1b1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x959",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","2","MDPRF23563"
"1",1727798390851,"01/10/2024 15:59:50",1727801990851,1,"01/10/2024 17:59:50",187387,10,"questionnaire-tzdp",NA,40381064,11784367,NA,"complete",NA,"66fc1b0bb0d4d378fa230834","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1396x785","574x650",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1","2","MDPRF55717"
"1",1727798867254,"01/10/2024 16:07:47",1727784467254,-4,"01/10/2024 08:07:47",187387,10,"questionnaire-tzdp",NA,40381401,11784449,NA,"complete",NA,"66fc1dff786513864cef2208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x868",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq3","1","2","MDPRF90767"
"1",1727865624447,"02/10/2024 10:40:24",1727869224447,1,"02/10/2024 12:40:24",187387,10,"questionnaire-tzdp",NA,40398377,11788383,NA,"complete",NA,"66fd22e90a42d4e17bee50c8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","2","MDPRF77666"
"1",1727866076343,"02/10/2024 10:47:56",1727869676343,1,"02/10/2024 12:47:56",187387,10,"questionnaire-tzdp",NA,40398465,11788413,NA,"complete",NA,"66fd246bcf64ae87b4a8d8aa","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1280x800","1280x689",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","2","MDPRF13332"
"1",1727866259981,"02/10/2024 10:50:59",1727869859981,1,"02/10/2024 12:50:59",187387,10,"questionnaire-tzdp",NA,40398519,11788431,NA,"complete",NA,"66fd253ea49acddeabbb9a84","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x507",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1","2","MDPRF36372"
"1",1727866293903,"02/10/2024 10:51:33",1727869893903,1,"02/10/2024 12:51:33",187387,10,"questionnaire-tzdp",NA,40398526,11788433,NA,"complete",NA,"66fd2593a6f5797d1f991920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","2","MDPRF46039"
"1",1727866334450,"02/10/2024 10:52:14",1727869934450,1,"02/10/2024 12:52:14",187387,10,"questionnaire-tzdp",NA,40398544,11788438,NA,"complete",NA,"66fd258602e2688e070d12d2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","2","MDPRF27562"
"1",1727866427522,"02/10/2024 10:53:47",1727870027522,1,"02/10/2024 12:53:47",187387,10,"questionnaire-tzdp",NA,40398576,11788442,NA,"complete",NA,"66fd2527c1f660345382375b","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1","2","MDPRF41548"
"1",1727866432765,"02/10/2024 10:53:52",1727870032765,1,"02/10/2024 12:53:52",187387,10,"questionnaire-tzdp",NA,40398578,11788444,NA,"complete",NA,"66fd254be2a745d02af69d3e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","1","2","MDPRF25545"
"1",1727866521477,"02/10/2024 10:55:21",1727870121477,1,"02/10/2024 12:55:21",187387,10,"questionnaire-tzdp",NA,40398596,11788445,NA,"complete",NA,"66fd25f4e2a745d02af69d64","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1","2","MDPRF15084"
"1",1727866584818,"02/10/2024 10:56:24",1727870184818,1,"02/10/2024 12:56:24",187387,10,"questionnaire-tzdp",NA,40398631,11788459,NA,"complete",NA,"66fd267974f409a92cbda933","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","2","MDPRF74334"
"1",1727866613463,"02/10/2024 10:56:53",1727870213463,1,"02/10/2024 12:56:53",187387,10,"questionnaire-tzdp",NA,40398639,11788457,NA,"complete",NA,"66fd26b2c83210d8b0ee516f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1680x915",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1","2","MDPRF06792"
"1",1727866914658,"02/10/2024 11:01:54",1727870514658,1,"02/10/2024 13:01:54",187387,10,"questionnaire-tzdp",NA,40398778,11788489,NA,"complete",NA,"66fd27e1ff8ad9196bed2c78","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","2","MDPRF90577"
"1",1727866941416,"02/10/2024 11:02:21",1727870541416,1,"02/10/2024 13:02:21",187387,10,"questionnaire-tzdp",NA,40398801,11788492,NA,"complete",NA,"66fd271dbea95991940402b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","2","MDPRF61804"
"1",1727866946444,"02/10/2024 11:02:26",1727870546444,1,"02/10/2024 13:02:26",187387,10,"questionnaire-tzdp",NA,40398803,11788477,NA,"complete",NA,"66fd27a2beefe32a58e87274","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1","2","MDPRF13796"
"1",1727867107511,"02/10/2024 11:05:07",1727870707511,1,"02/10/2024 13:05:07",187387,10,"questionnaire-tzdp",NA,40398863,11788506,NA,"complete",NA,"66fd28c05117061d15cf7a90","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","964x945",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1","2","MDPRF90439"
"1",1727867108589,"02/10/2024 11:05:08",1727870708589,1,"02/10/2024 13:05:08",187387,10,"questionnaire-tzdp",NA,40398864,11788508,NA,"complete",NA,"66fd2853d22561e1fd040208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","2","MDPRF07312"
"1",1727867150647,"02/10/2024 11:05:50",1727870750647,1,"02/10/2024 13:05:50",187387,10,"questionnaire-tzdp",NA,40398887,11788507,NA,"complete",NA,"66fd28b21c2c52e64b28481e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1745x981","1517x675",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","2","MDPRF28885"
"1",1727867203758,"02/10/2024 11:06:43",1727870803758,1,"02/10/2024 13:06:43",187387,10,"questionnaire-tzdp",NA,40398915,11788516,NA,"complete",NA,"66fd28e4370fa95d095dab37","computer","Desktop or Laptop","Linux x86_64","Chrome 128.0.0.0","1713x879","1707x879",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","2","MDPRF65671"
"1",1727867222588,"02/10/2024 11:07:02",1727870822588,1,"02/10/2024 13:07:02",187387,10,"questionnaire-tzdp",NA,40398932,11788519,NA,"complete",NA,"66fd281d540fa6da9f8212ae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1","2","MDPRF03550"
"1",1727867264961,"02/10/2024 11:07:44",1727870864961,1,"02/10/2024 13:07:44",187387,10,"questionnaire-tzdp",NA,40398949,11788521,NA,"complete",NA,"66fd29173b8cf998258a4160","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","1","2","MDPRF98352"
"1",1727867412972,"02/10/2024 11:10:12",1727871012972,1,"02/10/2024 13:10:12",187387,10,"questionnaire-tzdp",NA,40399021,11788527,NA,"complete",NA,"66fd2961a87609ddf8336cf5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","1","2","MDPRF77195"
"1",1727867473377,"02/10/2024 11:11:13",1727871073377,1,"02/10/2024 13:11:13",187387,10,"questionnaire-tzdp",NA,40399043,11788526,NA,"complete",NA,"66fd2778d0f487b90e84edd9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","2","MDPRF41086"
"1",1727867481196,"02/10/2024 11:11:21",1727871081196,1,"02/10/2024 13:11:21",187387,10,"questionnaire-tzdp",NA,40399046,11788532,NA,"complete",NA,"66fd29f83b550decc393782c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1928x967","1920x959",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1","2","MDPRF92668"
"1",1727867543083,"02/10/2024 11:12:23",1727871143083,1,"02/10/2024 13:12:23",187387,10,"questionnaire-tzdp",NA,40399078,11788478,NA,"complete",NA,"66fd278c1874f634b4ee50cc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","940x944",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1","2","MDPRF77319"
"1",1727867569003,"02/10/2024 11:12:49",1727871169003,1,"02/10/2024 13:12:49",187387,10,"questionnaire-tzdp",NA,40399090,11788535,NA,"complete",NA,"66fd2a42bef1cfa9fe3fd3fa","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","2","MDPRF26288"
"1",1727867628577,"02/10/2024 11:13:48",1727871228577,1,"02/10/2024 13:13:48",187387,10,"questionnaire-tzdp",NA,40399125,11788540,NA,"complete",NA,"66fd2a61bc18bef0f186387f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","2","MDPRF84568"
"1",1727867656165,"02/10/2024 11:14:16",1727871256165,1,"02/10/2024 13:14:16",187387,10,"questionnaire-tzdp",NA,40399147,11788542,NA,"complete",NA,"66fd2aea95a658a21746dc77","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1173x693",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq1","1","2","MDPRF97296"
"1",1727867676695,"02/10/2024 11:14:36",1727871276695,1,"02/10/2024 13:14:36",187387,10,"questionnaire-tzdp",NA,40399160,11788543,NA,"complete",NA,"66fd2a2cd34135fca75a20cd","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1","2","MDPRF43536"
"1",1727867786353,"02/10/2024 11:16:26",1727871386353,1,"02/10/2024 13:16:26",187387,10,"questionnaire-tzdp",NA,40399229,11788548,NA,"complete",NA,"66fd2a03625fae8387964f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","2","MDPRF26000"
"1",1727867838632,"02/10/2024 11:17:18",1727871438632,1,"02/10/2024 13:17:18",187387,10,"questionnaire-tzdp",NA,40399260,11788553,NA,"complete",NA,"66fd2a21f64845a4acf829cc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x960","1536x791",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","2","MDPRF74615"
"1",1727867869807,"02/10/2024 11:17:49",1727871469807,1,"02/10/2024 13:17:49",187387,10,"questionnaire-tzdp",NA,40399271,11788561,NA,"complete",NA,"66fd2ba4abd0f59601768cf4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","1","2","MDPRF16774"
"1",1727867963186,"02/10/2024 11:19:23",1727871563186,1,"02/10/2024 13:19:23",187387,10,"questionnaire-tzdp",NA,40399330,11788572,NA,"complete",NA,"66fd2c225730e5c059adc8af","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","2","MDPRF26497"
"1",1727867966183,"02/10/2024 11:19:26",1727871566183,1,"02/10/2024 13:19:26",187387,10,"questionnaire-tzdp",NA,40399332,11788571,NA,"complete",NA,"66fd2be0df12fe4c81b5e267","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF79503"
"1",1727867975629,"02/10/2024 11:19:35",1727871575629,1,"02/10/2024 13:19:35",187387,10,"questionnaire-tzdp",NA,40399340,11788573,NA,"complete",NA,"66fd2ab8d13973cf72403b55","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","1","2","MDPRF46304"
"1",1727868048858,"02/10/2024 11:20:48",1727871648858,1,"02/10/2024 13:20:48",187387,10,"questionnaire-tzdp",NA,40399391,11788578,NA,"complete",NA,"66fd2a44eb2842bf252ea5e7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","2","MDPRF68974"
"1",1727868128724,"02/10/2024 11:22:08",1727871728724,1,"02/10/2024 13:22:08",187387,10,"questionnaire-tzdp",NA,40399419,11788580,NA,"complete",NA,"66fd2c553142420080d0fd9d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1","2","MDPRF65451"
"1",1727868228257,"02/10/2024 11:23:48",1727871828257,1,"02/10/2024 13:23:48",187387,10,"questionnaire-tzdp",NA,40399472,11788583,NA,"complete",NA,"66fd2caf6fbd28d94826b18b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","2","MDPRF97669"
"1",1727868373290,"02/10/2024 11:26:13",1727853973290,-4,"02/10/2024 03:26:13",187387,10,"questionnaire-tzdp",NA,40399541,11788612,NA,"complete",NA,"66fd2d26903f75fbf47ad5ee","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","2","MDPRF06847"
"1",1727866755566,"02/10/2024 10:59:15",1727870355566,1,"02/10/2024 12:59:15",187387,10,"questionnaire-tzdp",NA,40398698,11788452,NA,"complete",NA,"66fd26abf07a202df91d9ffc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","2","MDPRF57034"
"1",1727866745918,"02/10/2024 10:59:05",1727852345918,-4,"02/10/2024 02:59:05",187387,10,"questionnaire-tzdp",NA,40398694,11788467,NA,"complete",NA,"66fd274d2a544c96bb3f7347","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x632",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","2","MDPRF46592"
"1",1727797397423,"01/10/2024 15:43:17",1727800997423,1,"01/10/2024 17:43:17",187387,10,"questionnaire-tzdp",NA,40380278,11784262,NA,"complete",NA,"66fc18510e01309dbe1cfa3d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","2","MDPRF52075"
"1",1727797318268,"01/10/2024 15:41:58",1727800918268,1,"01/10/2024 17:41:58",187387,10,"questionnaire-tzdp",NA,40380197,11784250,NA,"complete",NA,"66fc1812126c21197675e017","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","2","MDPRF75810"
"1",1727797318845,"01/10/2024 15:41:58",1727800918845,1,"01/10/2024 17:41:58",187387,10,"questionnaire-tzdp",NA,40380194,11784248,NA,"complete",NA,"66fc18104af948a563ac7716","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","2","MDPRF59462"
"1",1727797062372,"01/10/2024 15:37:42",1727800662372,1,"01/10/2024 17:37:42",187387,10,"questionnaire-tzdp",NA,40379983,11784221,NA,"complete",NA,"66fc15c4f6d4acdc5fe80f6d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","2","MDPRF75040"
"1",1727796566843,"01/10/2024 15:29:26",1727800166843,1,"01/10/2024 17:29:26",187387,10,"questionnaire-tzdp",NA,40379630,11784141,NA,"complete",NA,"66fc14e9a63cf9003205c487","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","1","2","MDPRF71082"
"1",1727796018848,"01/10/2024 15:20:18",1727799618848,1,"01/10/2024 17:20:18",187387,10,"questionnaire-tzdp",NA,40379320,11784082,NA,"complete",NA,"66fc13100ba5d6f850803df9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF68541"
"1",1727778560652,"01/10/2024 10:29:20",1727782160652,1,"01/10/2024 12:29:20",187387,10,"questionnaire-tzdp",NA,40369956,11781648,NA,"complete",NA,"66fbcecb180340d24934e5ce","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x890",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq2","1","2","MDPRF49129"
"1",1727777298847,"01/10/2024 10:08:18",1727780898847,1,"01/10/2024 12:08:18",187387,10,"questionnaire-tzdp",NA,40369129,11781491,NA,"complete",NA,"66fbc9e19bba5b9cbed4d4bb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","2048x1152","1259x1025",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1","2","MDPRF93027"
"1",1727776864928,"01/10/2024 10:01:04",1727780464928,1,"01/10/2024 12:01:04",187387,10,"questionnaire-tzdp",NA,40368857,11781449,NA,"complete",NA,"66fbc7f480616804a5d0d535","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","2","MDPRF56140"
"1",1727776058139,"01/10/2024 09:47:38",1727779658139,1,"01/10/2024 11:47:38",187387,10,"questionnaire-tzdp",NA,40368250,11781331,NA,"complete",NA,"66fbc4e3323d0878876b8e7e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","2","MDPRF53295"
"1",1727775934887,"01/10/2024 09:45:34",1727779534887,1,"01/10/2024 11:45:34",187387,10,"questionnaire-tzdp",NA,40368181,11781313,NA,"complete",NA,"66fbc418d94a5938dfa6cf8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF20632"
