"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Slider_LH.object.2.Value","Random_ID"
"1",1727870843797,"02/10/2024 12:07:23",1727874443797,1,"02/10/2024 14:07:23",187387,10,"questionnaire-txxf",NA,40401140,11788780,NA,"complete",NA,"66fd322565baf5565ee86bb8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x754",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","-73","MDPRF32274"
"1",1727870862358,"02/10/2024 12:07:42",1727856462358,-4,"02/10/2024 04:07:42",187387,10,"questionnaire-txxf",NA,40401146,11788846,NA,"complete",NA,"66fd34b88e549edbcafbe4c0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","84","MDPRF18230"
"1",1727872205755,"02/10/2024 12:30:05",1727875805755,1,"02/10/2024 14:30:05",187387,10,"questionnaire-txxf",NA,40401627,11788893,NA,"complete",NA,"66fd2cffb4a19a3bdff88b92","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","-65","MDPRF58347"
"1",1727873885027,"02/10/2024 12:58:05",1727877485027,1,"02/10/2024 14:58:05",187387,10,"questionnaire-txxf",NA,40402056,11789127,NA,"complete",NA,"66fd40bb991af48fece76b88","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x783",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","-50","MDPRF65935"
"1",1727874353475,"02/10/2024 13:05:53",1727849153475,-7,"01/10/2024 23:05:53",187387,10,"questionnaire-txxf",NA,40402269,11789189,NA,"complete",NA,"66fd441ab2691ec5dc031500","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","100","MDPRF53346"
"1",1727875424975,"02/10/2024 13:23:44",1727879024975,1,"02/10/2024 15:23:44",187387,10,"questionnaire-txxf",NA,40402613,11789263,NA,"complete",NA,"66fd441181af700171969314","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x599",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq5","-83","MDPRF99469"
"1",1727876882924,"02/10/2024 13:48:02",1727880482924,1,"02/10/2024 15:48:02",187387,10,"questionnaire-txxf",NA,40402994,11789273,NA,"complete",NA,"66fd4760bc0f4439b7159441","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","-39","MDPRF36846"
"1",1727883120591,"02/10/2024 15:32:00",1727886720591,1,"02/10/2024 17:32:00",187387,10,"questionnaire-txxf",NA,40405917,11790154,NA,"complete",NA,"66fd6397b4d9dc929a9ff203","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","23","MDPRF13638"
"1",1727954891188,"03/10/2024 11:28:11",1727958491188,1,"03/10/2024 13:28:11",187387,10,"questionnaire-txxf",NA,40418399,11793699,NA,"complete",NA,"66fe7ed43e1a72bf31ad7fd7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x743",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","-36","MDPRF93810"
"1",1727955042089,"03/10/2024 11:30:42",1727958642089,1,"03/10/2024 13:30:42",187387,10,"questionnaire-txxf",NA,40418450,11793716,NA,"complete",NA,"66fe7fc6d6bc501f51966fb1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1368x912","1368x743",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","12","MDPRF28437"
"1",1727955451260,"03/10/2024 11:37:31",1727959051260,1,"03/10/2024 13:37:31",187387,10,"questionnaire-txxf",NA,40418574,11793713,NA,"complete",NA,"66fe7f8797e4370199babcda","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x912","1366x777",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","72","MDPRF87900"
"1",1727955821361,"03/10/2024 11:43:41",1727959421361,1,"03/10/2024 13:43:41",187387,10,"questionnaire-txxf",NA,40418713,11793739,NA,"complete",NA,"66fe815fd6bc501f51966fe7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","-13","MDPRF84244"
"1",1727955855250,"03/10/2024 11:44:15",1727959455250,1,"03/10/2024 13:44:15",187387,10,"questionnaire-txxf",NA,40418730,11793731,NA,"complete",NA,"66fe80a10c41b33db71cb13d","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x768","1366x633",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","-50","MDPRF77371"
"1",1727955871221,"03/10/2024 11:44:31",1727959471221,1,"03/10/2024 13:44:31",187387,10,"questionnaire-txxf",NA,40418735,11793800,NA,"complete",NA,"66fe831cb83c83f386465071","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","45","MDPRF87668"
"1",1727955891206,"03/10/2024 11:44:51",1727959491206,1,"03/10/2024 13:44:51",187387,10,"questionnaire-txxf",NA,40418743,11793795,NA,"complete",NA,"66fe8236102a7c4fa5e69053","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","-25","MDPRF46843"
"1",1727955929505,"03/10/2024 11:45:29",1727959529505,1,"03/10/2024 13:45:29",187387,10,"questionnaire-txxf",NA,40418763,11793796,NA,"complete",NA,"66fe7e5dd1ca3a95f1975984","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq5","-60","MDPRF02416"
"1",1727955961033,"03/10/2024 11:46:01",1727959561033,1,"03/10/2024 13:46:01",187387,10,"questionnaire-txxf",NA,40418774,11793740,NA,"complete",NA,"66fe80e51f30d3c91b0400cb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x678",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","-42","MDPRF48761"
"1",1727955999038,"03/10/2024 11:46:39",1727959599038,1,"03/10/2024 13:46:39",187387,10,"questionnaire-txxf",NA,40418787,11793808,NA,"complete",NA,"66fe83bbedfc025eeb9759b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","3440x1440","3440x1279",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","-29","MDPRF19879"
"1",1727956342065,"03/10/2024 11:52:22",1727959942065,1,"03/10/2024 13:52:22",187387,10,"questionnaire-txxf",NA,40418928,11793822,NA,"complete",NA,"66fe8445e78eff9e8d66c872","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","-42","MDPRF83624"
"1",1727956606061,"03/10/2024 11:56:46",1727960206061,1,"03/10/2024 13:56:46",187387,10,"questionnaire-txxf",NA,40419023,11793826,NA,"complete",NA,"66fe83ddfe954c0ce5591983","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129","430x932","430x745",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","-100","MDPRF25443"
"1",1727956621529,"03/10/2024 11:57:01",1727960221529,1,"03/10/2024 13:57:01",187387,10,"questionnaire-txxf",NA,40419029,11793837,NA,"complete",NA,"66fe859eedfc025eeb975a1f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","-17","MDPRF37577"
"1",1727956651635,"03/10/2024 11:57:31",1727960251635,1,"03/10/2024 13:57:31",187387,10,"questionnaire-txxf",NA,40419041,11793836,NA,"complete",NA,"66fe859750ae374fff77cc6b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1710x1107","1708x873",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","-17","MDPRF24527"
"1",1727956736236,"03/10/2024 11:58:56",1727960336236,1,"03/10/2024 13:58:56",187387,10,"questionnaire-txxf",NA,40419073,11793853,NA,"complete",NA,"66fe8460a0f15d814374c84f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","-26","MDPRF23519"
"1",1727956793488,"03/10/2024 11:59:53",1727938793488,-5,"03/10/2024 01:59:53",187387,10,"questionnaire-txxf",NA,40419091,11793858,NA,"complete",NA,"66fe8695292e9d40a374cf73","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","30","MDPRF57371"
"1",1727957034860,"03/10/2024 12:03:54",1727960634860,1,"03/10/2024 14:03:54",187387,10,"questionnaire-txxf",NA,40419188,11793825,NA,"complete",NA,"66fe848110cefc23180e8ae8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x678",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","-44","MDPRF96644"
"1",1727957143871,"03/10/2024 12:05:43",1727960743871,1,"03/10/2024 14:05:43",187387,10,"questionnaire-txxf",NA,40419239,11793854,NA,"complete",NA,"66fe8687ec38eb6b685a6930","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","43","MDPRF28700"
"1",1727957502571,"03/10/2024 12:11:42",1727961102571,1,"03/10/2024 14:11:42",187387,10,"questionnaire-txxf",NA,40419443,11793900,NA,"complete",NA,"66fe869484e446d10870d8d1","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","73","MDPRF37003"
"1",1727957531530,"03/10/2024 12:12:11",1727943131530,-4,"03/10/2024 04:12:11",187387,10,"questionnaire-txxf",NA,40419464,11793929,NA,"complete",NA,"66fe89e2a29d99d044cc3eed","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","-15","MDPRF70301"
"1",1727957571076,"03/10/2024 12:12:51",1727943171076,-4,"03/10/2024 04:12:51",187387,10,"questionnaire-txxf",NA,40419484,11793920,NA,"complete",NA,"66fe88722f783195d4e5652b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","84","MDPRF08102"
"1",1727957706190,"03/10/2024 12:15:06",1727961306190,1,"03/10/2024 14:15:06",187387,10,"questionnaire-txxf",NA,40419572,11793833,NA,"complete",NA,"66fe853550ae374fff77cc4c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","19","MDPRF74534"
"1",1727957971469,"03/10/2024 12:19:31",1727961571469,1,"03/10/2024 14:19:31",187387,10,"questionnaire-txxf",NA,40419717,11793829,NA,"complete",NA,"66fe84f65ab49b8659b9dc00","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1156x534","1152x526",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","43","MDPRF11139"
"1",1727958096071,"03/10/2024 12:21:36",1727961696071,1,"03/10/2024 14:21:36",187387,10,"questionnaire-txxf",NA,40419784,11793896,NA,"complete",NA,"66fe887f58c28e1cce560b1a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1381x741",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","100","MDPRF09785"
"1",1727958302853,"03/10/2024 12:25:02",1727961902853,1,"03/10/2024 14:25:02",187387,10,"questionnaire-txxf",NA,40419910,11793996,NA,"complete",NA,"66fe8cf148ed23dc14bcb446","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1300x730","1300x561",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","-94","MDPRF01788"
"1",1727958338433,"03/10/2024 12:25:38",1727961938433,1,"03/10/2024 14:25:38",187387,10,"questionnaire-txxf",NA,40419929,11793954,NA,"complete",NA,"66fe8a6edfd43cd3ed9bbe8c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1279",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","-19","MDPRF06669"
"1",1727958337819,"03/10/2024 12:25:37",1727961937819,1,"03/10/2024 14:25:37",187387,10,"questionnaire-txxf",NA,40419931,11793994,NA,"complete",NA,"66fe8cda869701c5aefe19b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x712",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","25","MDPRF24801"
"1",1727958379493,"03/10/2024 12:26:19",1727961979493,1,"03/10/2024 14:26:19",187387,10,"questionnaire-txxf",NA,40419947,11793978,NA,"complete",NA,"66fe8ca880d4fdf92ba1c197","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","100","MDPRF43280"
"1",1727958735218,"03/10/2024 12:32:15",1727962335218,1,"03/10/2024 14:32:15",187387,10,"questionnaire-txxf",NA,40420231,11794027,NA,"complete",NA,"66fe8d2d71b3aa63a12aa91b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","56","MDPRF16012"
"1",1727958848833,"03/10/2024 12:34:08",1727962448833,1,"03/10/2024 14:34:08",187387,10,"questionnaire-txxf",NA,40420301,11794034,NA,"complete",NA,"66fe8e9363ed7b60ec812b86","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","-7","MDPRF88277"
"1",1727959365962,"03/10/2024 12:42:45",1727944965962,-4,"03/10/2024 04:42:45",187387,10,"questionnaire-txxf",NA,40420449,11794035,NA,"complete",NA,"66fe8e9e27cfd68a9ae33f06","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1280x607",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","-66","MDPRF34644"
"1",1727959354646,"03/10/2024 12:42:34",1727962954646,1,"03/10/2024 14:42:34",187387,10,"questionnaire-txxf",NA,40420574,11794042,NA,"complete",NA,"66fe8e16f4d23abcd923bc71","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","-26","MDPRF34178"
"1",1727959508632,"03/10/2024 12:45:08",1727963108632,1,"03/10/2024 14:45:08",187387,10,"questionnaire-txxf",NA,40420672,11794062,NA,"complete",NA,"66fe9028e6f74c7f753fb6e8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x842",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","-45","MDPRF84161"
"1",1727959642683,"03/10/2024 12:47:22",1727963242683,1,"03/10/2024 14:47:22",187387,10,"questionnaire-txxf",NA,40420749,11794097,NA,"complete",NA,"66fe91871633c89b9ce694d6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","28","MDPRF44618"
"1",1727959647717,"03/10/2024 12:47:27",1727963247717,1,"03/10/2024 14:47:27",187387,10,"questionnaire-txxf",NA,40420752,11794100,NA,"complete",NA,"66fe91ac032913fb2ea1be4c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x958",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","83","MDPRF80859"
"1",1727959657618,"03/10/2024 12:47:37",1727963257618,1,"03/10/2024 14:47:37",187387,10,"questionnaire-txxf",NA,40420757,11794072,NA,"complete",NA,"66fe9054081e23ac96a5b7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","80","MDPRF57106"
"1",1727960039673,"03/10/2024 12:53:59",1727963639673,1,"03/10/2024 14:53:59",187387,10,"questionnaire-txxf",NA,40420977,11794149,NA,"complete",NA,"66fe936d2f19a0cee561d756","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","-21","MDPRF02924"
"1",1727960148855,"03/10/2024 12:55:48",1727963748855,1,"03/10/2024 14:55:48",187387,10,"questionnaire-txxf",NA,40421030,11794104,NA,"complete",NA,"66fe91cee6f74c7f753fb775","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq1","-45","MDPRF53470"
"1",1727960167555,"03/10/2024 12:56:07",1727963767555,1,"03/10/2024 14:56:07",187387,10,"questionnaire-txxf",NA,40421044,11794071,NA,"complete",NA,"66fe907deb558fbcadb14875","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1536x864","1536x708",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","-79","MDPRF87343"
"1",1727960258401,"03/10/2024 12:57:38",1727963858401,1,"03/10/2024 14:57:38",187387,10,"questionnaire-txxf",NA,40421078,11794134,NA,"complete",NA,"66fe8fb3dc7184bf1b0e8c63","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","45","MDPRF20635"
"1",1727960344131,"03/10/2024 12:59:04",1727963944131,1,"03/10/2024 14:59:04",187387,10,"questionnaire-txxf",NA,40421125,11794156,NA,"complete",NA,"66fe9401f126a294c4f6c63f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","51","MDPRF85212"
"1",1727960433296,"03/10/2024 13:00:33",1727964033296,1,"03/10/2024 15:00:33",187387,10,"questionnaire-txxf",NA,40421187,11794168,NA,"complete",NA,"66fe9417a0e104b1a2089ad8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","21","MDPRF59799"
"1",1727960435302,"03/10/2024 13:00:35",1727946035302,-4,"03/10/2024 05:00:35",187387,10,"questionnaire-txxf",NA,40421188,11794137,NA,"complete",NA,"66fe928f3983946424a68d45","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","50","MDPRF17549"
"1",1727960682349,"03/10/2024 13:04:42",1727946282349,-4,"03/10/2024 05:04:42",187387,10,"questionnaire-txxf",NA,40421326,11794130,NA,"complete",NA,"66fe92ea72311afdf947ad2c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","53","MDPRF08288"
"1",1727961093272,"03/10/2024 13:11:33",1727989893272,8,"04/10/2024 05:11:33",187387,10,"questionnaire-txxf",NA,40421566,11794227,NA,"complete",NA,"66fe9479779c0d60c264794d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","13","MDPRF69479"
"1",1727961213383,"03/10/2024 13:13:33",1727964813383,1,"03/10/2024 15:13:33",187387,10,"questionnaire-txxf",NA,40421639,11794260,NA,"complete",NA,"66fe935f9b150f1820fe1842","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","14","MDPRF03784"
"1",1727963346437,"03/10/2024 13:49:06",1727966946437,1,"03/10/2024 15:49:06",187387,10,"questionnaire-txxf",NA,40422394,11794548,NA,"complete",NA,"66fe9f6d880e057af16a27a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1463x726",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","35","MDPRF11032"
"1",1727965643230,"03/10/2024 14:27:23",1727951243230,-4,"03/10/2024 06:27:23",187387,10,"questionnaire-txxf",NA,40423234,11794839,NA,"complete",NA,"66fea8415166a8844e688f99","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1858x959",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","72","MDPRF97235"
"1",1727966159077,"03/10/2024 14:35:59",1727951759077,-4,"03/10/2024 06:35:59",187387,10,"questionnaire-txxf",NA,40423414,11794855,NA,"complete",NA,"66fea8dbf27fb7d2f633973d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","-11","MDPRF06488"
"1",1727966856344,"03/10/2024 14:47:36",1727952456344,-4,"03/10/2024 06:47:36",187387,10,"questionnaire-txxf",NA,40423784,11794964,NA,"complete",NA,"66feac986aa867737d6e0644","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","35","MDPRF55923"
"1",1727967056478,"03/10/2024 14:50:56",1727970656478,1,"03/10/2024 16:50:56",187387,10,"questionnaire-txxf",NA,40423942,11795030,NA,"complete",NA,"66feae5bcec37ddfbc488cc2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x825",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","24","MDPRF73219"
"1",1728049954789,"04/10/2024 13:52:34",1728053554789,1,"04/10/2024 15:52:34",187387,10,"questionnaire-txxf",NA,40442751,11800590,NA,"complete",NA,"66fff2b0c141393052a0f1db","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1016x683",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","-23","MDPRF44350"
"1",1727694516295,"30/09/2024 11:08:36",1727698116295,1,"30/09/2024 13:08:36",187387,10,"questionnaire-txxf",NA,40345619,11776175,NA,"complete",NA,"66fa856af673562c5e012b35","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","12","MDPRF44142"
"1",1727694546658,"30/09/2024 11:09:06",1727698146658,1,"30/09/2024 13:09:06",187387,10,"questionnaire-txxf",NA,40345632,11776171,NA,"complete",NA,"66fa850eb54aee7b6b260f66","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","74","MDPRF97544"
"1",1727694670030,"30/09/2024 11:11:10",1727698270030,1,"30/09/2024 13:11:10",187387,10,"questionnaire-txxf",NA,40345669,11776168,NA,"complete",NA,"66fa851e2e8bc46115f57fdc","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1706x959","1706x791",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","-1","MDPRF93290"
"1",1727696276742,"30/09/2024 11:37:56",1727681876742,-4,"30/09/2024 03:37:56",187387,10,"questionnaire-txxf",NA,40346114,11776300,NA,"complete",NA,"66fa886cefd68e0fa5547dae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","57","MDPRF91204"
"1",1727702755937,"30/09/2024 13:25:55",1727706355937,1,"30/09/2024 15:25:55",187387,10,"questionnaire-txxf",NA,40347701,11776807,NA,"complete",NA,"66faa460e3fd478ac533a753","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","-23","MDPRF34773"
"1",1727776072558,"01/10/2024 09:47:52",1727779672558,1,"01/10/2024 11:47:52",187387,10,"questionnaire-txxf",NA,40368258,11781313,NA,"complete",NA,"66fbc418d94a5938dfa6cf8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","34","MDPRF20632"
