"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..NoWin","Spreadsheet..Win","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Store..MoneyMed","Random_ID"
"2062",28,1707934424046,"14/02/2024 18:13:44",1707934424046,0,"14/02/2024 18:13:44",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",11,"Rating","Screen 1","poh9ia",1,"continue","",3666.50000000018,3656.89999999999,3666.50000000018,3666.50000000018,3656.89999999999,3666.50000000018,1,3666.50000000018,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2063",29,1707934424047,"14/02/2024 18:13:44",1707934424047,0,"14/02/2024 18:13:44",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",11,"Rating","Screen 1","poh9ia",1,"response","54",3063.89999999999,3656.89999999999,3667.50000000018,3063.89999999999,3656.89999999999,3667.50000000018,1,3063.89999999999,603.60000000018,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2064",30,1707934426625,"14/02/2024 18:13:46",1707934426625,0,"14/02/2024 18:13:46",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",12,"Rating","Screen 1","poh9ia",1,"continue","",2589.50000000009,2576.69999999998,2589.50000000009,2589.50000000009,2576.69999999998,2589.50000000009,1,2589.50000000009,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2065",31,1707934426627,"14/02/2024 18:13:46",1707934426627,0,"14/02/2024 18:13:46",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",12,"Rating","Screen 1","poh9ia",1,"response","0",1663.60000000001,2576.69999999998,2590.7999999999,1663.60000000001,2576.69999999998,2590.7999999999,1,1663.60000000001,927.199999999895,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2066",32,1707934457582,"14/02/2024 18:14:17",1707934457582,0,"14/02/2024 18:14:17",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",3,"RestNF","Screen 1","i7hf2k",1,"continue","",30967.8,30967.8,30967.8,30967.8,30967.8,30967.8,1,30967.8,0,0,NA,"Fixation Timing","Fixation",1,"object-127","RestNF","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2067",33,1707934461943,"14/02/2024 18:14:21",1707934461943,0,"14/02/2024 18:14:21",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",13,"Rating","Screen 1","poh9ia",1,"continue","",4362.39999999999,4354.5,4362.39999999999,4362.39999999999,4354.5,4362.39999999999,1,4362.39999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2068",34,1707934461943,"14/02/2024 18:14:21",1707934461943,0,"14/02/2024 18:14:21",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",13,"Rating","Screen 1","poh9ia",1,"response","0",3311,4354.5,4363.10000000018,3311,4354.5,4363.10000000018,1,3311,1052.10000000018,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2069",35,1707934465960,"14/02/2024 18:14:25",1707934465960,0,"14/02/2024 18:14:25",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",14,"Rating","Screen 1","poh9ia",1,"continue","",3989.30000000002,3972.60000000001,3989.30000000002,3989.30000000002,3972.60000000001,3989.30000000002,1,3989.30000000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2070",36,1707934465961,"14/02/2024 18:14:25",1707934465961,0,"14/02/2024 18:14:25",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",14,"Rating","Screen 1","poh9ia",1,"response","56",2847.5,3972.60000000001,3989.30000000002,2847.5,3972.60000000001,3989.30000000002,1,2847.5,1141.80000000002,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
"2071",37,1707934468582,"14/02/2024 18:14:28",1707934468582,0,"14/02/2024 18:14:28",163173,5,"task-h2kh",NA,35153499,10388064,NA,"complete",NA,"65ccf8fe9e917c11e93bf0d8","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1366x768","1358x654",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","HIGJFKELDACB",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",15,"Rating","Screen 1","poh9ia",1,"continue","",2659.89999999999,2643.29999999999,2659.89999999999,2659.89999999999,2643.29999999999,2659.89999999999,1,2659.89999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF69675"
