"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Slider_LH.object.2.Value","Random_ID"
"1",1695502221465,"23/09/2023 20:50:21",1695477021465,-7,"23/09/2023 06:50:21",142246,8,"questionnaire-txxf",NA,31811727,9408436,NA,"complete","sfrsmh","3LEP4MGT3MZ92EYNSPHYPN8IEWPBDQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x963",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"-8","SUPAMT30203"
"1",1695617217060,"25/09/2023 04:46:57",1695592017060,-7,"24/09/2023 14:46:57",142246,8,"questionnaire-txxf",NA,31828976,9411612,NA,"complete","spnlfn","3Z3ZLGNNSOTYOSYFII8C73H59PI3QP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1608x805","1600x799",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"-8","SUPAMT25745"
"1",1695615184749,"25/09/2023 04:13:04",1695600784749,-4,"24/09/2023 20:13:04",142246,8,"questionnaire-txxf",NA,31829593,9411786,NA,"complete","boxlxb","","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1680x1050","1030x815",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"62","SUPAMT84283"
"1",1695632478343,"25/09/2023 09:01:18",1695618078343,-4,"25/09/2023 01:01:18",142246,8,"questionnaire-txxf",NA,31830628,9412099,NA,"complete","gbcgww","386CSBG1O5LXLBLX1K6AE6TPJIU6QC","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x864","1536x747",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"78","SUPAMT78305"
"1",1695650170939,"25/09/2023 13:56:10",1695635770939,-4,"25/09/2023 05:56:10",142246,8,"questionnaire-txxf",NA,31833486,9412972,NA,"complete","njcnhh","3EJPLAJKESF6Z3MOOGPN5Z5TOL9Z6T","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"71","SUPAMT33877"
"1",1695650267509,"25/09/2023 13:57:47",1695635867509,-4,"25/09/2023 05:57:47",142246,8,"questionnaire-txxf",NA,31833593,9412864,NA,"complete","lpeumq","3HVVDCPGTKRCWBNVO7VX22O52ZGYTC","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"73","SUPAMT43999"
"1",1695655045615,"25/09/2023 15:17:25",1695640645615,-4,"25/09/2023 07:17:25",142246,8,"questionnaire-txxf",NA,31840337,9414469,NA,"complete","qnystc","3U0SRXB7CJ454X6PDGHRL7PGAVLRNA","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"60","SUPAMT62274"
"1",1695655463509,"25/09/2023 15:24:23",1695641063509,-4,"25/09/2023 07:24:23",142246,8,"questionnaire-txxf",NA,31840729,9414472,NA,"complete","ucxynv","3N2BF7Y2VWTMXL7M5AQXUOYAIWDHM3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"66","SUPAMT26790"
"1",1695658278072,"25/09/2023 16:11:18",1695643878072,-4,"25/09/2023 08:11:18",142246,8,"questionnaire-txxf",NA,31842004,9414868,NA,"complete","ekokfm","3FE7TXL1LOM93A2WEIU7OTCD3EZ2Q0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"51","SUPAMT12467"
"1",1695680267930,"25/09/2023 22:17:47",1695662267930,-5,"25/09/2023 12:17:47",142246,8,"questionnaire-txxf",NA,31842174,9414882,NA,"complete","agkhcs","3RKNTXVS3SXRJ8A2T0G9R8U6JA9A4X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"40","SUPAMT06979"
"1",1695663370995,"25/09/2023 17:36:10",1695648970995,-4,"25/09/2023 09:36:10",142246,8,"questionnaire-txxf",NA,31844528,9415557,NA,"complete","rtfaed","37FMASSAYIQQAPE9K3I9GKOV6ABIBV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"59","SUPAMT82095"
"1",1695663668229,"25/09/2023 17:41:08",1695649268229,-4,"25/09/2023 09:41:08",142246,8,"questionnaire-txxf",NA,31844696,9415297,NA,"complete","utwuoq","3O7L7BFSHKOOHSQTUUKZHSUG97JIEQ","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1242x568",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"44","SUPAMT06491"
"1",1695684847100,"25/09/2023 23:34:07",1695659647100,-7,"25/09/2023 09:34:07",142246,8,"questionnaire-txxf",NA,31854709,9418053,NA,"complete","kwdftd","3EJJQNKU9X4DU1KEAIMEGNSKOKRHR8","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","946x993",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"23","SUPAMT45302"
"1",1695674499516,"25/09/2023 20:41:39",1695660099516,-4,"25/09/2023 12:41:39",142246,8,"questionnaire-txxf",NA,31854989,9418144,NA,"complete","cqaqdn","37ZHEEHM62LOIAT0MJZ67C0A43L73Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"92","SUPAMT65956"
"1",1695697743651,"26/09/2023 03:09:03",1695683343651,-4,"25/09/2023 19:09:03",142246,8,"questionnaire-txxf",NA,31856170,9418156,NA,"complete","ktggxp","3RXPCZQMQVAB10QMSIPHPWY65MQG1I","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"100","SUPAMT47214"
"1",1695676128919,"25/09/2023 21:08:48",1695661728919,-4,"25/09/2023 13:08:48",142246,8,"questionnaire-txxf",NA,31856188,9418151,NA,"complete","jolhkp","3X73LLYYQ7DSF3SMHB5X73NANN8HNQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"73","SUPAMT79503"
"1",1695676690646,"25/09/2023 21:18:10",1695662290646,-4,"25/09/2023 13:18:10",142246,8,"questionnaire-txxf",NA,31856712,9418133,NA,"complete","wgrwpi","3D4CH1LGEGSTQ5THWV4A42GP3YEG9R","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"31","SUPAMT43578"
"1",1695677886348,"25/09/2023 21:38:06",1695663486348,-4,"25/09/2023 13:38:06",142246,8,"questionnaire-txxf",NA,31857424,9418957,NA,"complete","vopbux","320DUZ38GDLIWH6QI7VNTWUSZ3XJGW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"81","SUPAMT32274"
"1",1695701575649,"26/09/2023 04:12:55",1695687175649,-4,"25/09/2023 20:12:55",142246,8,"questionnaire-txxf",NA,31858543,9419319,NA,"complete","kuixbo","35USIKEBNXFCIE85LSETACYKEAFN6K","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"92","SUPAMT40465"
"1",1695714363092,"26/09/2023 07:46:03",1695699963092,-4,"25/09/2023 23:46:03",142246,8,"questionnaire-txxf",NA,31868277,9422182,NA,"complete","zycecc","35H6S234SGZ8SP2ZHSI7GVYYNRE65G","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"76","SUPAMT28820"
"1",1695719561048,"26/09/2023 09:12:41",1695705161048,-4,"26/09/2023 01:12:41",142246,8,"questionnaire-txxf",NA,31868818,9422324,NA,"complete","dtlpao","3QUO65DNQ0NF2AYIIPC957C578HUOR","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"62","SUPAMT80411"
"1",1695732991669,"26/09/2023 12:56:31",1695714991669,-5,"26/09/2023 02:56:31",142246,8,"questionnaire-txxf",NA,31870007,9422779,NA,"complete","ivtxxk","39GAF6DQWXZUJXGHHDO3PX1GS5Y1VK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"30","SUPAMT64920"
"1",1695759475196,"26/09/2023 20:17:55",1695745075196,-4,"26/09/2023 12:17:55",142246,8,"questionnaire-txxf",NA,31884099,9427371,NA,"complete","gvtnvv","3OXV7EAXLKP5EAFV39UE1Y0E9ZL36T","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"86","SUPAMT54692"
