participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,60.92592593,3.96,2.0687,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,45.74074074,2.902,2.0697,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,17.40740741,3.6288,2.0004,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.55555556,10.9431,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2962963,2.6035,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.48148148,1.2093,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.85185185,2.7588,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.185185185,2.3272,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.14814815,1.7451,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.62962963,1.8718,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.48148148,1.8678,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF83327,3B818436-2D88-4E33-B2F7-A48FBE3ED724,2023-10-30_19h36.47.962,VExplicitOC_RO,2022.2.5,Win32,13.08951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7037037,1.6653,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
