participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,100,4.3093,2.0052,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,-25.74074074,3.6987,2.0011,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,38.7037037,3.2946,2.0017,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.44444444,5.092,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.14814815,2.1828,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.66666667,1.3468,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2962963,1.6631,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.25925926,1.6976,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1.7493,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.074074070000002,1.5975,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.07407407,1.4481,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.59259259,1.5125,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.74074074,1.4496,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,make a drink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,-54.07407407,4.0366,2.0079,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,54.07407407,3.4459,2.0011,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,53.51851852,3.2791,2.0017,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,2.0072,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,-63.7037037,3.5456,2.0011,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,61.11111111,3.0311,2.0019,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,21.2962963,3.2679,2.0078,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,-78.14814815,3.3503,2.0019,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,33.14814815,3.8847,2.0019,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
MDPRF96315,5E63569C-7182-47D0-8443-4FE46224CBE8,2023-10-30_17h43.41.121,VExplicitOC_RO,2022.2.5,Win32,60.05645307,41.85185185,5.1251,2.0087,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
