participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,-23.88888889,5.2985,2.0075,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,62.96296861,4.3194,2.0003,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,-35.37036472,4.6805,2.0144,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.92592027,5.6714,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF43578,BE12C31E-B558-4EBD-A7D0-6FB5682D2EB5,2023-10-30_17h30.18.851,VExplicitOC_RO,2022.2.5,Win32,60.08893162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.74073792,4.2713,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
