participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,15.55555556,7.2567,2.001,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,37.96296296,5.5334,2.0166,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,44.81481481,5.2944,2.0166,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF03638,20847FA8-071A-426F-836F-BDF22BF3AE29,2023-10-30_17h49.31.100,VExplicitOC_RO,2022.2.5,Win32,60.07810153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
