participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,98.333344640000007,4.7602,2.0117,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,99.25927056,5.014,2.0138,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,98.51851287,4.8836,2.0145,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.88888465,7.1427,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.77777636,2.9387,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.62963811,1.8262,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.03703845,2.8231,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.25925926,2.3226,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.62962398,1.741,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.74074357,1.8896,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.85186881,2.1121,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.03705399,1.9854,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.44444586,2.37,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,read a novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,-68.33332909,3.9131,2.004,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF72499,5A499805-611F-4246-8A41-0AAB6ECABE88,2023-10-30_19h23.41.825,VExplicitOC_RO,2022.2.5,Win32,60.08532116,-53.1481425,3.7144,2.0136,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
