participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,-27.77777778,4.0581,2.0108,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,82.96296861,3.3666,2.0141,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,36.66666667,3.07,2.0049,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.55555556,3.401,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.37038167,2.34,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.55555556,1.3038,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.11111111,1.142,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.22222222,1.5225,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5926039,1.7093,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40,1.2918,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.96295166,1.6239,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8518575,1.5257,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.444444444,1.2775,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scroll social media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,-36.48147583,3.4862,2.0133,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,65.18519084,4.1316,2.0014,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,8.148159451,3.2501,2.0167,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,6.296301948,3.3881,2.0073,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF54694,AE71B246-48FF-4430-8B6F-8FE978B9C776,2023-10-30_18h07.55.823,VExplicitOC_RO,2022.2.5,Win32,60.18295619,-5.555555556,3.0821,2.0088,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
