participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,-100,3.5241,2.0032,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,-100,3.479,2.0144,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,-100,3.3463,2.0081,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,2.4831,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.0203,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.2237,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.6209,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.6315,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.2995,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.1699,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,2.0158,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,1.5376,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,1.5871,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,stand up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,-100,3.8775,2.0058,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,-96.48147583,4.3825,2.0091,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,-100,3.481,2.0082,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF47329,382691BA-94C9-43A0-9A6E-6ED2A6EB8062,2023-10-30_21h06.31.175,VExplicitOC_RO,2022.2.5,Win32,60.55468088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
