participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,41.35952804,6.5726,2.0154,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,-35.5700673,3.3431,2.0066,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,29.78433955,3.1241,2.0115,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.90303355,3.7902,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.82079057,1.5708,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.09610268,1.6594,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.04388587,1.6581,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.59660589,1.8726,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.65468114,0.9811,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39672862,2.7832,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.49804065,0.9858,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.1887922,1.8586,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.14539095,0.902,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF65956,65647784-6990-4F5B-A017-2A77E0F7A153,2023-10-30_17h34.57.302,VExplicitOC_RO,2022.2.5,Linux x86_64,60.01680471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
