participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,-22.17488098,5.1375,2.3411,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,-25.10147095,4.331900001,2.0845,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,-72.63521576,3.8585,2.114099999,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF20978,B700576A-5DF6-4B86-ABBA-C805C6B5A184,2023-10-30_17h39.32.387,VExplicitOC_RO,2022.2.5,MacIntel,4.613631435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
