participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,35.15625,4.4704,2.0126,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,19.79166667,5.087,2.0066,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,-23.4375,4.3113,2.0153,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.26041667,5.3459,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.375,1.1503,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.57291667,1.3753,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.08333333,1.2205,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.17708333,1.4317,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.20833333,1.9652,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.19791667,1.2915,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.97916667,1.0059,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.29166667,1.0646,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF05460,748D561F-429C-4432-BFB2-977D71BDE0B6,2023-10-30_18h08.15.140,VExplicitOC_RO,2022.2.5,Win32,66.92544505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.19791667,1.3896,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
