participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,39.86565272,4.7042,2.0142,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,33.91129176,3.6938,2.0028,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,-26.95256869,3.0621,2.0053,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF52969,E0087B45-BF29-4F5B-AF93-4408FC67863C,2023-10-30_18h02.42.317,VExplicitOC_RO,2022.2.5,Linux x86_64,59.64807635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
