participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,-3.148142497,3.9161,2.0033,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,-28.88888606,4.0245,2.0078,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,45.74074922,3.6121,2.0119,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.88889171,4.6468,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.8148134,2.7601,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.55555556,1.4617,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.07407125,1.8115,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.66666949,1.7307,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2963076,1.4837,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.62964658,1.2944,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2222194,1.8468,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.40739893,1.4669,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.96296579,1.3285,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,listen to music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,-60.55555697,3.3403,2.0044,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,54.62962963,2.7123,2.0131,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,33.51851569,6.1923,2.0139,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,-34.81480634,4.2431,2.0092,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,-61.29629347,3.2334,2.0129,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,-2.222216571,3.9958,2.0142,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF55264,210810A6-E9D6-47C1-8A38-DB4BFB39BC6F,2023-10-30_18h38.58.309,VExplicitOC_RO,2022.2.5,Win32,58.10575247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
