participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,-40.92592593,4.502,2.0047,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,-55.18518519,4.8427,2.0054,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,14.25925926,4.3212,2.0046,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF66324,9F633882-5B55-45CF-9E18-E2A9DB0EDB79,2023-10-30_18h08.02.625,VExplicitOC_RO,2022.2.5,Win32,59.96282305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
