participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,68.50406901,4.8658,2.0087,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,2.325724284,3.406,2.0152,0,1,1,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,8.873697917,4.3467,2.0154,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.04192437,11.0111,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.70707194,2.9993,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.46565755,1.4699,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.38830566,3.8534,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,2.6285,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.54593913,1.7091,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.6259,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.371297201,2.1037,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.6384,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.111300998,2.9362,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78856,F6C2CFB1-9B92-4A6B-A825-D3C05A2E7AA5,2023-10-30_18h01.56.047,VExplicitOC_RO,2022.2.5,MacIntel,60.04202942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,daydream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
