participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,95.18518519,4.273,2.0017,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,-28.51851852,3.9096,2.0034,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,-18.51851852,4.4783,2.0154,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF96180,D6EB24E6-C87E-4D20-92CD-AC03F7D0EE8E,2023-10-30_16h17.09.070,VExplicitOC_RO,2022.2.5,Win32,60.15399423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
