participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,-60.84201389,3.5005,2.0114,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,-100,3.1207,2.0011,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,3.147569444,2.5379,2.0009,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF90747,F9D518B6-0495-4B15-A58C-2A302BD5FE75,2023-10-30_17h41.23.428,VExplicitOC_RO,2022.2.5,MacIntel,59.99880002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,1.9747,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
