participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,47.77777778,3.461,2,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,40.18518519,4.371,2,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,-6.481481481,3.573,2.006,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70079,436F74DA-D602-4AC9-BD63-FDB837487E9F,2023-10-30_18h24.52.740,VExplicitOC_RO,2022.2.5,Win32,119.9040767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
