participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,-54.16666667,4.629,2.004,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,-47.39583333,3.669,2.013,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,-92.44791667,3.094,2.001,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.57291667,3.767,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.58333333,3.255,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.51041667,1.7,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.86458333,2.296,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.13541667,2.423,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF28732,FB522E85-D0A7-4F5D-9DA0-776C8274C997,2023-10-30_17h20.38.728,VExplicitOC_RO,2022.2.5,Linux x86_64,58.82352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.402,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
