"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1730559948363,"02/11/2024 15:05:48",1730559948363,0,"02/11/2024 15:05:48",193496,6,"questionnaire-tzdp",NA,41066662,11991274,NA,"complete",NA,"67263faac09c45e34d940bc5","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","2","MDPRF48951"
"1",1730560881894,"02/11/2024 15:21:21",1730560881894,0,"02/11/2024 15:21:21",193496,6,"questionnaire-tzdp",NA,41066712,11991286,NA,"complete",NA,"67263fb0077a6f1611a42eb4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","911x427",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","1","2","MDPRF59066"
"1",1730560457070,"02/11/2024 15:14:17",1730546057070,-4,"02/11/2024 07:14:17",193496,6,"questionnaire-tzdp",NA,41066780,11991304,NA,"complete",NA,"6726413fccd3ac4b2f62cddd","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF75783"
"1",1730560464930,"02/11/2024 15:14:24",1730560464930,0,"02/11/2024 15:14:24",193496,6,"questionnaire-tzdp",NA,41066781,11991308,NA,"complete",NA,"672640b30d21df547cee43bf","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1920x1080","1200x665",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","2","MDPRF09587"
"1",1730560464833,"02/11/2024 15:14:24",1730560464833,0,"02/11/2024 15:14:24",193496,6,"questionnaire-tzdp",NA,41066784,11991307,NA,"complete",NA,"6726419c40ba1b1c8a02a142","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","2","MDPRF06979"
"1",1730560736609,"02/11/2024 15:18:56",1730560736609,0,"02/11/2024 15:18:56",193496,6,"questionnaire-tzdp",NA,41066875,11991332,NA,"complete",NA,"672642ac40ba1b1c8a02a17f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq5","1","2","MDPRF84283"
"1",1730560789121,"02/11/2024 15:19:49",1730560789121,0,"02/11/2024 15:19:49",193496,6,"questionnaire-tzdp",NA,41066891,11991329,NA,"complete",NA,"6726428b0d21df547cee4456","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq3","1","2","MDPRF55556"
"1",1730560871627,"02/11/2024 15:21:11",1730560871627,0,"02/11/2024 15:21:11",193496,6,"questionnaire-tzdp",NA,41066922,11991336,NA,"complete",NA,"67264337a05950f0df9892f7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF94460"
"1",1730560936922,"02/11/2024 15:22:16",1730560936922,0,"02/11/2024 15:22:16",193496,6,"questionnaire-tzdp",NA,41066943,11991341,NA,"complete",NA,"6726434e779a8f3bff98916c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1280x832","1280x712",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","2","MDPRF37610"
"1",1730561212970,"02/11/2024 15:26:52",1730561212970,0,"02/11/2024 15:26:52",193496,6,"questionnaire-tzdp",NA,41067056,11991355,NA,"complete",NA,"67264261b58f023fb1e41d13","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1707x960","1365x671",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq1","1","2","MDPRF61088"
"1",1730561272638,"02/11/2024 15:27:52",1730561272638,0,"02/11/2024 15:27:52",193496,6,"questionnaire-tzdp",NA,41067078,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","1","2","MDPRF78461"
"1",1730561339253,"02/11/2024 15:28:59",1730561339253,0,"02/11/2024 15:28:59",193496,6,"questionnaire-tzdp",NA,41067100,11991361,NA,"complete",NA,"672644ff7055d94eec3b5beb","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq1","1","2","MDPRF31333"
"1",1730561342571,"02/11/2024 15:29:02",1730561342571,0,"02/11/2024 15:29:02",193496,6,"questionnaire-tzdp",NA,41067102,11991362,NA,"complete",NA,"67264518e02f6f9fd49979dd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1280x800","1280x679",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq3","1","2","MDPRF53839"
"1",1730561362143,"02/11/2024 15:29:22",1730561362143,0,"02/11/2024 15:29:22",193496,6,"questionnaire-tzdp",NA,41067114,11991364,NA,"complete",NA,"6726450ee40698a3653098fd","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 129.0.0.0","1536x864","1536x743",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","2","MDPRF94776"
"1",1730561387444,"02/11/2024 15:29:47",1730561387444,0,"02/11/2024 15:29:47",193496,6,"questionnaire-tzdp",NA,41067127,11991366,NA,"complete",NA,"67264529d11c23bd27adf08b","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1","2","MDPRF94864"
"1",1730561457329,"02/11/2024 15:30:57",1730561457329,0,"02/11/2024 15:30:57",193496,6,"questionnaire-tzdp",NA,41067156,11991376,NA,"complete",NA,"67264599df20e389b865ceef","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq2","1","2","MDPRF83676"
"1",1730561465776,"02/11/2024 15:31:05",1730561465776,0,"02/11/2024 15:31:05",193496,6,"questionnaire-tzdp",NA,41067160,11991370,NA,"complete",NA,"6726455c6a4607ae807dffb6","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq1","1","2","MDPRF18559"
"1",1730561496111,"02/11/2024 15:31:36",1730561496111,0,"02/11/2024 15:31:36",193496,6,"questionnaire-tzdp",NA,41067177,11991380,NA,"complete",NA,"6726455aca448180ad2e569e","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq4","1","2","MDPRF96217"
"1",1730561562197,"02/11/2024 15:32:42",1730561562197,0,"02/11/2024 15:32:42",193496,6,"questionnaire-tzdp",NA,41067196,11991382,NA,"complete",NA,"672645f5d38c511f3d1606af","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF87060"
"1",1730561687515,"02/11/2024 15:34:47",1730561687515,0,"02/11/2024 15:34:47",193496,6,"questionnaire-tzdp",NA,41067260,11991394,NA,"complete",NA,"67264597aad7dc1cf38b6e46","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","2","MDPRF28820"
"1",1730561679340,"02/11/2024 15:34:39",1730561679340,0,"02/11/2024 15:34:39",193496,6,"questionnaire-tzdp",NA,41067265,11991393,NA,"complete",NA,"6726466b7d0f597e3930f2dc","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","2","MDPRF32902"
"1",1730561706433,"02/11/2024 15:35:06",1730561706433,0,"02/11/2024 15:35:06",193496,6,"questionnaire-tzdp",NA,41067287,11991396,NA,"complete",NA,"67264572cc277b29ef6ae7fb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","2","MDPRF98014"
"1",1730561821131,"02/11/2024 15:37:01",1730561821131,0,"02/11/2024 15:37:01",193496,6,"questionnaire-tzdp",NA,41067338,11991402,NA,"complete",NA,"672645ff766a04946a4abc11","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF72685"
"1",1730561819754,"02/11/2024 15:36:59",1730561819754,0,"02/11/2024 15:36:59",193496,6,"questionnaire-tzdp",NA,41067341,11991400,NA,"complete",NA,"672646dbe37bd6749fce8fa1","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq4","1","2","MDPRF43781"
"1",1730561837220,"02/11/2024 15:37:17",1730561837220,0,"02/11/2024 15:37:17",193496,6,"questionnaire-tzdp",NA,41067344,11991403,NA,"complete",NA,"672645bd37488979ff02a1ec","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1440x694",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1","2","MDPRF03208"
"1",1730561861295,"02/11/2024 15:37:41",1730561861295,0,"02/11/2024 15:37:41",193496,6,"questionnaire-tzdp",NA,41067360,11991407,NA,"complete",NA,"672647209a551f131bf10235","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","1","2","MDPRF76101"
"1",1730561887858,"02/11/2024 15:38:07",1730561887858,0,"02/11/2024 15:38:07",193496,6,"questionnaire-tzdp",NA,41067378,11991406,NA,"complete",NA,"672645b30128cf1e4af1025a","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","638x632",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1","2","MDPRF83713"
"1",1730561900805,"02/11/2024 15:38:20",1730561900805,0,"02/11/2024 15:38:20",193496,6,"questionnaire-tzdp",NA,41067395,11991410,NA,"complete",NA,"672646a79b57ab5b3001d7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","1","2","MDPRF74630"
"1",1730561925989,"02/11/2024 15:38:45",1730561925989,0,"02/11/2024 15:38:45",193496,6,"questionnaire-tzdp",NA,41067414,11991415,NA,"complete",NA,"67264751d2ee59d1e2c3b5f0","computer","Desktop or Laptop","Linux x86_64","Chrome 130.0.0.0","412x915","980x1807",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","2","MDPRF77733"
"1",1730561930866,"02/11/2024 15:38:50",1730561930866,0,"02/11/2024 15:38:50",193496,6,"questionnaire-tzdp",NA,41067418,11991416,NA,"complete",NA,"672646e39469c2ac9f07a872","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","2","MDPRF21477"
"1",1730561949889,"02/11/2024 15:39:09",1730561949889,0,"02/11/2024 15:39:09",193496,6,"questionnaire-tzdp",NA,41067437,11991411,NA,"complete",NA,"672645649a551f131bf101d6","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1504x1003","1504x868",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1","2","MDPRF30226"
"1",1730561998888,"02/11/2024 15:39:58",1730561998888,0,"02/11/2024 15:39:58",193496,6,"questionnaire-tzdp",NA,41067456,11991421,NA,"complete",NA,"67264799db452f47bc8b6cc4","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","2","MDPRF19517"
"1",1730562032405,"02/11/2024 15:40:32",1730547632405,-4,"02/11/2024 07:40:32",193496,6,"questionnaire-tzdp",NA,41067477,11991420,NA,"complete",NA,"6726479639517e871f1d4a09","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","1","2","MDPRF69688"
"1",1730562232812,"02/11/2024 15:43:52",1730562232812,0,"02/11/2024 15:43:52",193496,6,"questionnaire-tzdp",NA,41067566,11991450,NA,"complete",NA,"672648886fde57098f01d217","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1427x689",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","1","2","MDPRF80658"
"1",1730562351304,"02/11/2024 15:45:51",1730562351304,0,"02/11/2024 15:45:51",193496,6,"questionnaire-tzdp",NA,41067617,11991454,NA,"complete",NA,"672648dd6a4607ae807e006d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x754",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","2","MDPRF88012"
"1",1730562659136,"02/11/2024 15:50:59",1730562659136,0,"02/11/2024 15:50:59",193496,6,"questionnaire-tzdp",NA,41067703,11991463,NA,"complete",NA,"672647a9971138f2906746e7","computer","Desktop or Laptop","Linux x86_64","Chrome 130.0.0.0","915x412","980x344",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","2","MDPRF34485"
"1",1730562836045,"02/11/2024 15:53:56",1730562836045,0,"02/11/2024 15:53:56",193496,6,"questionnaire-tzdp",NA,41067755,11991473,NA,"complete",NA,"67264afd6ba5a1d68919e74c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1056x669","1049x663",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1","2","MDPRF79962"
"1",1730563111193,"02/11/2024 15:58:31",1730563111193,0,"02/11/2024 15:58:31",193496,6,"questionnaire-tzdp",NA,41067841,11991485,NA,"complete",NA,"67264beb0a7e2ce25662ce99","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1470x832",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1","2","MDPRF03421"
"1",1730567992048,"02/11/2024 17:19:52",1730549992048,-5,"02/11/2024 07:19:52",193496,6,"questionnaire-tzdp",NA,41068723,11991719,NA,"complete",NA,"67265ea68d701c5455b711a2","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1241x697","1241x698",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","2","MDPRF51200"
"1",1730569988088,"02/11/2024 17:53:08",1730555588088,-4,"02/11/2024 09:53:08",193496,6,"questionnaire-tzdp",NA,41069002,11991804,NA,"complete",NA,"6726652b576d16cf98cb1ffc","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF01236"
"1",1730828751850,"05/11/2024 17:45:51",1730828751850,0,"05/11/2024 17:45:51",193496,6,"questionnaire-tzdp",NA,41125402,12010562,NA,"complete",NA,"672a59a5a0f78518a02162de","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x799",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","1","2","MDPRF86181"
"1",1730828847079,"05/11/2024 17:47:27",1730828847079,0,"05/11/2024 17:47:27",193496,6,"questionnaire-tzdp",NA,41125439,12010573,NA,"complete",NA,"672a59fd9570119e21bbbdc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","2","MDPRF00818"
"1",1730828856758,"05/11/2024 17:47:36",1730828856758,0,"05/11/2024 17:47:36",193496,6,"questionnaire-tzdp",NA,41125445,12010569,NA,"complete",NA,"672a59de02f3eabf6d4868d7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","1","2","MDPRF21828"
"1",1730828970548,"05/11/2024 17:49:30",1730807370548,-6,"05/11/2024 05:49:30",193496,6,"questionnaire-tzdp",NA,41125481,12010580,NA,"complete",NA,"672a59ebeb85126b49f22543","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","2","MDPRF44058"
"1",1730829075206,"05/11/2024 17:51:15",1730829075206,0,"05/11/2024 17:51:15",193496,6,"questionnaire-tzdp",NA,41125522,12010588,NA,"complete",NA,"672a596987ecf858096a337a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x656",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","1","2","MDPRF14681"
"1",1730829175587,"05/11/2024 17:52:55",1730829175587,0,"05/11/2024 17:52:55",193496,6,"questionnaire-tzdp",NA,41125557,12010596,NA,"complete",NA,"672a5b278419b346433a431b","computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1280x720","1280x569",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1","2","MDPRF87860"
"1",1730829239014,"05/11/2024 17:53:59",1730829239014,0,"05/11/2024 17:53:59",193496,6,"questionnaire-tzdp",NA,41125595,12010607,NA,"complete",NA,"672a5b860f366d3caaeef485","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","2","MDPRF28831"
"1",1730829330268,"05/11/2024 17:55:30",1730829330268,0,"05/11/2024 17:55:30",193496,6,"questionnaire-tzdp",NA,41125637,12010613,NA,"complete",NA,"672a5bc734480c73bfa77f65","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x800","1280x639",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","1","2","MDPRF25745"
"1",1730829387425,"05/11/2024 17:56:27",1730800587425,-8,"05/11/2024 01:56:27",193496,6,"questionnaire-tzdp",NA,41125661,12010615,NA,"complete",NA,"672a5bec14b3001a05dd822f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","2560x1440","2560x1261",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","2","MDPRF90136"
"1",1730829390266,"05/11/2024 17:56:30",1730829390266,0,"05/11/2024 17:56:30",193496,6,"questionnaire-tzdp",NA,41125668,12010618,NA,"complete",NA,"672a5bc1eea5b34b139694a7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq5","1","2","MDPRF48856"
"1",1730829419047,"05/11/2024 17:56:59",1730829419047,0,"05/11/2024 17:56:59",193496,6,"questionnaire-tzdp",NA,41125685,12010621,NA,"complete",NA,"672a5bed904239f40ee16868","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x746",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","2","MDPRF09251"
"1",1730829500664,"05/11/2024 17:58:20",1730829500664,0,"05/11/2024 17:58:20",193496,6,"questionnaire-tzdp",NA,41125721,12010628,NA,"complete",NA,"672a5c546ed48451485a1809","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","1","2","MDPRF28707"
"1",1730829442224,"05/11/2024 17:57:22",1730829442224,0,"05/11/2024 17:57:22",193496,6,"questionnaire-tzdp",NA,41125768,12010638,NA,"complete",NA,"672a5cb6904239f40ee168b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","894x523",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","2","MDPRF70813"
"1",1730829594814,"05/11/2024 17:59:54",1730829594814,0,"05/11/2024 17:59:54",193496,6,"questionnaire-tzdp",NA,41125797,12010642,NA,"complete",NA,"672a5cdbd80e0b44d3bded61","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1335x707",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","2","MDPRF31306"
