"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1698681692554,"30/10/2023 16:01:32",1698681692554,0,"30/10/2023 16:01:32",149691,4,"questionnaire-tzdp",NA,32578912,9641213,NA,"complete",NA,"653fd307a616c979ca367f46","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","3440x1440","1743x1321",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF55869"
"1",1698681704611,"30/10/2023 16:01:44",1698681704611,0,"30/10/2023 16:01:44",149691,4,"questionnaire-tzdp",NA,32578916,9641216,NA,"complete",NA,"653fd32ede4a37cde68a2f34","computer","Desktop or Laptop","Mac OS 10.11.6","Chrome 103.0.0.0","1280x800","680x626",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF24433"
"1",1698681764035,"30/10/2023 16:02:44",1698681764035,0,"30/10/2023 16:02:44",149691,4,"questionnaire-tzdp",NA,32578949,9641222,NA,"complete",NA,"653fd386eb70cc08009691e1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF57890"
"1",1698681808181,"30/10/2023 16:03:28",1698681808181,0,"30/10/2023 16:03:28",149691,4,"questionnaire-tzdp",NA,32578978,9641227,NA,"complete",NA,"653fd3a130c721ed68d86850","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF65847"
"1",1698681823147,"30/10/2023 16:03:43",1698681823147,0,"30/10/2023 16:03:43",149691,4,"questionnaire-tzdp",NA,32578988,9641232,NA,"complete",NA,"653fd3c6549d4a415d2b04f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1272x564",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF04349"
"1",1698681840651,"30/10/2023 16:04:00",1698681840651,0,"30/10/2023 16:04:00",149691,4,"questionnaire-tzdp",NA,32579001,9641234,NA,"rejected - time limit reached",NA,"653fd3d20c58d450865e48fa","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF21392"
"1",1698681931250,"30/10/2023 16:05:31",1698681931250,0,"30/10/2023 16:05:31",149691,4,"questionnaire-tzdp",NA,32579058,9641251,NA,"complete",NA,"653fd41ffb14fa1dfe793851","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x726",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF77468"
"1",1698682014345,"30/10/2023 16:06:54",1698682014345,0,"30/10/2023 16:06:54",149691,4,"questionnaire-tzdp",NA,32579125,9641249,NA,"complete",NA,"653fd3d21f19228577243599","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF62148"
"1",1698682101119,"30/10/2023 16:08:21",1698682101119,0,"30/10/2023 16:08:21",149691,4,"questionnaire-tzdp",NA,32579130,9641265,NA,"complete",NA,"653fd4745528909be390ef11","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x739",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF18235"
"1",1698682096368,"30/10/2023 16:08:16",1698682096368,0,"30/10/2023 16:08:16",149691,4,"questionnaire-tzdp",NA,32579195,9641284,NA,"complete",NA,"653fd4d4a4db64c5f6cf5006","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF94387"
"1",1698682119373,"30/10/2023 16:08:39",1698682119373,0,"30/10/2023 16:08:39",149691,4,"questionnaire-tzdp",NA,32579210,9641286,NA,"complete",NA,"653fd4e778c56da551790f20","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF37895"
"1",1698682153130,"30/10/2023 16:09:13",1698682153130,0,"30/10/2023 16:09:13",149691,4,"questionnaire-tzdp",NA,32579235,9641292,NA,"complete",NA,"653fd4c2a616c979ca367f8c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF07530"
"1",1698685031451,"30/10/2023 16:57:11",1698685031451,0,"30/10/2023 16:57:11",149691,4,"questionnaire-tzdp",NA,32580263,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF03456"
"1",1698685447859,"30/10/2023 17:04:07",1698685447859,0,"30/10/2023 17:04:07",149691,4,"questionnaire-tzdp",NA,32580379,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF22874"
"1",1698685776844,"30/10/2023 17:09:36",1698685776844,0,"30/10/2023 17:09:36",149691,4,"questionnaire-tzdp",NA,32580614,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF28732"
"1",1698685891710,"30/10/2023 17:11:31",1698685891710,0,"30/10/2023 17:11:31",149691,4,"questionnaire-tzdp",NA,32580705,9641698,NA,"complete",NA,"653fe37a32655cb0128ef133","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x739",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF51230"
"1",1698685892937,"30/10/2023 17:11:32",1698685892937,0,"30/10/2023 17:11:32",149691,4,"questionnaire-tzdp",NA,32580708,9641697,NA,"complete",NA,"653fe38ca06a26b0b39f4a80","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x642",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF90933"
"1",1698685970216,"30/10/2023 17:12:50",1698685970216,0,"30/10/2023 17:12:50",149691,4,"questionnaire-tzdp",NA,32580756,9641707,NA,"complete",NA,"653fe3e62a5f1b70bb8ea351","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF07925"
"1",1698686023329,"30/10/2023 17:13:43",1698686023329,0,"30/10/2023 17:13:43",149691,4,"questionnaire-tzdp",NA,32580870,9641711,NA,"complete",NA,"653fe416b8a728e278cffb39","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1549x872","1550x754",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF36545"
"1",1698686177651,"30/10/2023 17:16:17",1698686177651,0,"30/10/2023 17:16:17",149691,4,"questionnaire-tzdp",NA,32581003,9641709,NA,"complete",NA,"653fe3fe240a411cce64a9be","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF47325"
"1",1698686212657,"30/10/2023 17:16:52",1698686212657,0,"30/10/2023 17:16:52",149691,4,"questionnaire-tzdp",NA,32581077,9641725,NA,"complete",NA,"653fe4dd0c58d450865e4bcc","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF43578"
"1",1698686377310,"30/10/2023 17:19:37",1698686377310,0,"30/10/2023 17:19:37",149691,4,"questionnaire-tzdp",NA,32581155,9641738,NA,"complete",NA,"653fe57376437cf7242a2f1a","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF75668"
"1",1698686517572,"30/10/2023 17:21:57",1698686517572,0,"30/10/2023 17:21:57",149691,4,"questionnaire-tzdp",NA,32581251,9641759,NA,"complete",NA,"653fe613e34ea861b787f74c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF21647"
"1",1698686565672,"30/10/2023 17:22:45",1698686565672,0,"30/10/2023 17:22:45",149691,4,"questionnaire-tzdp",NA,32581277,9641764,NA,"complete",NA,"653fe629345b25bfbee5a76c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF95014"
"1",1698686575559,"30/10/2023 17:22:55",1698686575559,0,"30/10/2023 17:22:55",149691,4,"questionnaire-tzdp",NA,32581278,9641763,NA,"complete",NA,"653fe624da5aac3025e265cc","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1241x698","1242x547",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF65956"
"1",1698686610736,"30/10/2023 17:23:30",1698686610736,0,"30/10/2023 17:23:30",149691,4,"questionnaire-tzdp",NA,32581296,9641757,NA,"complete",NA,"653fe6064b818162708988a2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1470x956","1470x750",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF85380"
"1",1698686783661,"30/10/2023 17:26:23",1698686783661,0,"30/10/2023 17:26:23",149691,4,"questionnaire-tzdp",NA,32581378,9641778,NA,"complete",NA,"653fe6aeb218aca5ef49d9ab","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF03640"
"1",1698686815058,"30/10/2023 17:26:55",1698686815058,0,"30/10/2023 17:26:55",149691,4,"questionnaire-tzdp",NA,32581398,9641780,NA,"complete",NA,"653fe71730c721ed68d86b28","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF97320"
"1",1698686832257,"30/10/2023 17:27:12",1698686832257,0,"30/10/2023 17:27:12",149691,4,"questionnaire-tzdp",NA,32581404,9641782,NA,"complete",NA,"653fe73f83da2d9a8eb58797","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1528x708",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF13490"
"1",1698686911086,"30/10/2023 17:28:31",1698686911086,0,"30/10/2023 17:28:31",149691,4,"questionnaire-tzdp",NA,32581478,9641791,NA,"complete",NA,"653fe79bfd8ead5a02500bbf","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.6.1","1680x1050","1015x945",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF67596"
"1",1698686917724,"30/10/2023 17:28:37",1698686917724,0,"30/10/2023 17:28:37",149691,4,"questionnaire-tzdp",NA,32581483,9641787,NA,"complete",NA,"653fe78687e1e6108c157032","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF59946"
"1",1698686921939,"30/10/2023 17:28:41",1698686921939,0,"30/10/2023 17:28:41",149691,4,"questionnaire-tzdp",NA,32581484,9641795,NA,"complete",NA,"653fe7a8c12da01fc1d70ff5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF32723"
"1",1698687284985,"30/10/2023 17:34:44",1698687284985,0,"30/10/2023 17:34:44",149691,4,"questionnaire-tzdp",NA,32581494,9641797,NA,"complete",NA,"653fe738342a77c1aa6170f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.57","1366x768","1318x646",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF74748"
"1",1698687027713,"30/10/2023 17:30:27",1698687027713,0,"30/10/2023 17:30:27",149691,4,"questionnaire-tzdp",NA,32581550,9641803,NA,"complete",NA,"653fe814a3cec121cea7b828","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x584",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF20978"
"1",1698687136394,"30/10/2023 17:32:16",1698687136394,0,"30/10/2023 17:32:16",149691,4,"questionnaire-tzdp",NA,32581620,9641813,NA,"complete",NA,"653fe88447a99a7aad7137a9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF96315"
"1",1698687199064,"30/10/2023 17:33:19",1698687199064,0,"30/10/2023 17:33:19",149691,4,"questionnaire-tzdp",NA,32581685,9641808,NA,"complete",NA,"653fe84bde361272b8f8247e","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","2560x1440","2560x1291",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF50322"
"1",1698687213131,"30/10/2023 17:33:33",1698687213131,0,"30/10/2023 17:33:33",149691,4,"questionnaire-tzdp",NA,32581689,9641823,NA,"complete",NA,"653fe8bf2f30f5dd8f7a5fb7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF90747"
"1",1698687218069,"30/10/2023 17:33:38",1698687218069,0,"30/10/2023 17:33:38",149691,4,"questionnaire-tzdp",NA,32581692,9641822,NA,"complete",NA,"653fe8bd6e949b2df73eb9bd","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1470x956","1470x840",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF96542"
"1",1698687224082,"30/10/2023 17:33:44",1698687224082,0,"30/10/2023 17:33:44",149691,4,"questionnaire-tzdp",NA,32581696,9641816,NA,"complete",NA,"653fe8a9cb74aaae70215aba","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF03638"
"1",1698687225683,"30/10/2023 17:33:45",1698687225683,0,"30/10/2023 17:33:45",149691,4,"questionnaire-tzdp",NA,32581697,9641824,NA,"complete",NA,"653fe85e64c956622b29f012","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x893",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF62490"
"1",1698687345071,"30/10/2023 17:35:45",1698687345071,0,"30/10/2023 17:35:45",149691,4,"questionnaire-tzdp",NA,32581774,9641829,NA,"complete",NA,"653fe93fa872c83503ee7ff6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","766x889",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF61000"
"1",1698687423890,"30/10/2023 17:37:03",1698687423890,0,"30/10/2023 17:37:03",149691,4,"questionnaire-tzdp",NA,32581827,9641838,NA,"complete",NA,"653fe9a9de4a37cde68a3232","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1920x1080","1879x970",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF43905"
"1",1698687432178,"30/10/2023 17:37:12",1698687432178,0,"30/10/2023 17:37:12",149691,4,"questionnaire-tzdp",NA,32581832,9641837,NA,"complete",NA,"653fe9972802ee2b9aaa4da7","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF10737"
"1",1698687451034,"30/10/2023 17:37:31",1698673051034,-4,"30/10/2023 09:37:31",149691,4,"questionnaire-tzdp",NA,32581849,9641839,NA,"complete",NA,"653fe9aa0ea109b51678f657","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF37698"
"1",1698687498735,"30/10/2023 17:38:18",1698687498735,0,"30/10/2023 17:38:18",149691,4,"questionnaire-tzdp",NA,32581883,9641842,NA,"complete",NA,"653fe9d7e861830a39fe0022","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF37681"
"1",1698687626367,"30/10/2023 17:40:26",1698687626367,0,"30/10/2023 17:40:26",149691,4,"questionnaire-tzdp",NA,32581961,9641848,NA,"complete",NA,"653fea5f767713c52c8ef2fa","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x744",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF92028"
"1",1698687650336,"30/10/2023 17:40:50",1698687650336,0,"30/10/2023 17:40:50",149691,4,"questionnaire-tzdp",NA,32581981,9641850,NA,"complete",NA,"653fea7ca06a26b0b39f4bbd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x746",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF95379"
"1",1698687664570,"30/10/2023 17:41:04",1698687664570,0,"30/10/2023 17:41:04",149691,4,"questionnaire-tzdp",NA,32581994,9641853,NA,"complete",NA,"653fea82903ea21dcf1180a6","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x842",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF11088"
"1",1698687719429,"30/10/2023 17:41:59",1698687719429,0,"30/10/2023 17:41:59",149691,4,"questionnaire-tzdp",NA,32582030,9641860,NA,"complete",NA,"653feab2da5aac3025e26691","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x961",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF58485"
