"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Slider_LH.object.2.Value","Random_ID"
"1",1698688763819,"30/10/2023 17:59:23",1698688763819,0,"30/10/2023 17:59:23",149691,4,"questionnaire-txxf",NA,32582902,9641960,NA,"complete",NA,"653fec3683da2d9a8eb58877","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKAL",NA,"In","78","MDPRF94204"
"1",1698688835337,"30/10/2023 18:00:35",1698688835337,0,"30/10/2023 18:00:35",149691,4,"questionnaire-txxf",NA,32582956,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"Life Happiness",2,"In","LAKBJCIDHEGF",NA,"In","59","MDPRF90628"
"1",1698688865538,"30/10/2023 18:01:05",1698688865538,0,"30/10/2023 18:01:05",149691,4,"questionnaire-txxf",NA,32582979,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"Life Happiness",2,"In","ABLCKDJEIFHG",NA,"In","-39","MDPRF70104"
"1",1698688996982,"30/10/2023 18:03:16",1698692596982,1,"30/10/2023 20:03:16",149691,4,"questionnaire-txxf",NA,32583094,9641961,NA,"complete",NA,"653fedcd3b0bacfba345183a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x971",NA,NA,0,"Life Happiness",2,"In","JKILHAGBFCED",NA,"In","100","MDPRF43003"
"1",1698689031203,"30/10/2023 18:03:51",1698689031203,0,"30/10/2023 18:03:51",149691,4,"questionnaire-txxf",NA,32583125,9641967,NA,"complete",NA,"653fee3c03cf194f96892967","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x919",NA,NA,0,"Life Happiness",2,"In","KLJAIBHCGDFE",NA,"In","54","MDPRF66324"
"1",1698689037889,"30/10/2023 18:03:57",1698689037889,0,"30/10/2023 18:03:57",149691,4,"questionnaire-txxf",NA,32583133,9641964,NA,"complete",NA,"653feb8f456c4834cc92ab03","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x603",NA,NA,0,"Life Happiness",2,"In","IJHKGLFAEBDC",NA,"In","15","MDPRF03019"
"1",1698689039255,"30/10/2023 18:03:59",1698689039255,0,"30/10/2023 18:03:59",149691,4,"questionnaire-txxf",NA,32583137,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"Life Happiness",2,"In","DECFBGAHLIKJ",NA,"In","-22","MDPRF23910"
"1",1698689099874,"30/10/2023 18:04:59",1698689099874,0,"30/10/2023 18:04:59",149691,4,"questionnaire-txxf",NA,32583172,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","CDBEAFLGKHJI",NA,"In","9","MDPRF05460"
"1",1698689161824,"30/10/2023 18:06:01",1698689161824,0,"30/10/2023 18:06:01",149691,4,"questionnaire-txxf",NA,32583204,9641998,NA,"complete",NA,"653fee8639218603fe59791c","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x947",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKAL",NA,"In","28","MDPRF70079"
"1",1698689168646,"30/10/2023 18:06:08",1698689168646,0,"30/10/2023 18:06:08",149691,4,"questionnaire-txxf",NA,32583211,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJLK",NA,"In","-33","MDPRF26423"
"1",1698689169441,"30/10/2023 18:06:09",1698689169441,0,"30/10/2023 18:06:09",149691,4,"questionnaire-txxf",NA,32583216,9642013,NA,"complete",NA,"653feedfd7a4703c2edc9623","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x911",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCLBA",NA,"In","67","MDPRF08817"
"1",1698689225475,"30/10/2023 18:07:05",1698689225475,0,"30/10/2023 18:07:05",149691,4,"questionnaire-txxf",NA,32583242,9641970,NA,"complete",NA,"653fee8fda5aac3025e26738","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x765",NA,NA,0,"Life Happiness",2,"In","LAKBJCIDHEGF",NA,"In","54","MDPRF58754"
"1",1698689248503,"30/10/2023 18:07:28",1698689248503,0,"30/10/2023 18:07:28",149691,4,"questionnaire-txxf",NA,32583254,9641972,NA,"complete",NA,"653fee9ccc3eac5a09e394d7","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","ABLCKDJEIFHG",NA,"In","53","MDPRF54694"
"1",1698689280242,"30/10/2023 18:08:00",1698689280242,0,"30/10/2023 18:08:00",149691,4,"questionnaire-txxf",NA,32583273,9641975,NA,"complete",NA,"653feec4d7a4703c2edc9620","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1536x864","1536x739",NA,NA,0,"Life Happiness",2,"In","BCADLEKFJGIH",NA,"In","-52","MDPRF44779"
"1",1698689330623,"30/10/2023 18:08:50",1698689330623,0,"30/10/2023 18:08:50",149691,4,"questionnaire-txxf",NA,32583303,9641944,NA,"complete",NA,"653fed9d381b448d996d48d8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x800","1272x644",NA,NA,0,"Life Happiness",2,"In","BCADLEKFJGIH",NA,"In","-37","MDPRF82251"
"1",1698689395593,"30/10/2023 18:09:55",1698689395593,0,"30/10/2023 18:09:55",149691,4,"questionnaire-txxf",NA,32583332,9641900,NA,"complete",NA,"653fec3e717ef0afa24f8825","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1920x1039",NA,NA,0,"Life Happiness",2,"In","ABLCKDJEIFHG",NA,"In","7","MDPRF34462"
"1",1698689532774,"30/10/2023 18:12:12",1698675132774,-4,"30/10/2023 10:12:12",149691,4,"questionnaire-txxf",NA,32583402,9641947,NA,"complete",NA,"653fedb79bb76432382b3ebc","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1504x1003","1504x846",NA,NA,0,"Life Happiness",2,"In","DECFBGAHLIKJ",NA,"In","81","MDPRF89971"
"1",1698689537685,"30/10/2023 18:12:17",1698689537685,0,"30/10/2023 18:12:17",149691,4,"questionnaire-txxf",NA,32583405,9641968,NA,"complete",NA,"653fee00f0959f8dd510952e","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x723",NA,NA,0,"Life Happiness",2,"In","CDBEAFLGKHJI",NA,"In","25","MDPRF74201"
"1",1698690396276,"30/10/2023 18:26:36",1698690396276,0,"30/10/2023 18:26:36",149691,4,"questionnaire-txxf",NA,32583659,9642086,NA,"complete",NA,"653fed1c362bff2609ddf668","computer","Desktop or Laptop","Windows 7","Chrome 109.0.0.0","1366x768","1366x657",NA,NA,0,"Life Happiness",2,"In","IJHKGLFAEBDC",NA,"In","86","MDPRF69651"
"1",1698690666196,"30/10/2023 18:31:06",1698690666196,0,"30/10/2023 18:31:06",149691,4,"questionnaire-txxf",NA,32583730,9642091,NA,"complete",NA,"653ff4106e949b2df73ebb85","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x747",NA,NA,0,"Life Happiness",2,"In","JKILHAGBFCED",NA,"In","60","MDPRF55264"
"1",1698692436338,"30/10/2023 19:00:36",1698692436338,0,"30/10/2023 19:00:36",149691,4,"questionnaire-txxf",NA,32584178,9642208,NA,"complete",NA,"653ffa1eec875e844aa6d2bd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x747",NA,NA,0,"Life Happiness",2,"In","LAKBJCIDHEGF",NA,"In","35","MDPRF54185"
"1",1698692593934,"30/10/2023 19:03:13",1698692593934,0,"30/10/2023 19:03:13",149691,4,"questionnaire-txxf",NA,32584223,9642217,NA,"complete",NA,"653feb066df56a75520fc8fd","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1536x864","1536x712",NA,NA,0,"Life Happiness",2,"In","ABLCKDJEIFHG",NA,"In","-71","MDPRF95143"
"1",1698693714096,"30/10/2023 19:21:54",1698693714096,0,"30/10/2023 19:21:54",149691,4,"questionnaire-txxf",NA,32584519,9642303,NA,"complete",NA,"654000ccede5a8173dd7159f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1707x837",NA,NA,0,"Life Happiness",2,"In","BCADLEKFJGIH",NA,"In","73","MDPRF72499"
"1",1698694469164,"30/10/2023 19:34:29",1698694469164,0,"30/10/2023 19:34:29",149691,4,"questionnaire-txxf",NA,32584754,9642370,NA,"complete",NA,"6540044864c956622b29f53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,0,"Life Happiness",2,"In","CDBEAFLGKHJI",NA,"In","16","MDPRF83327"
"1",1698694530204,"30/10/2023 19:35:30",1698694530204,0,"30/10/2023 19:35:30",149691,4,"questionnaire-txxf",NA,32584780,9642372,NA,"complete",NA,"65400449d74a926bfdee8463","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Life Happiness",2,"In","DECFBGAHLIKJ",NA,"In","25","MDPRF52689"
"1",1698695188094,"30/10/2023 19:46:28",1698695188094,0,"30/10/2023 19:46:28",149691,4,"questionnaire-txxf",NA,32584982,9642385,NA,"complete",NA,"6540044987c3229f20d29a0d","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1536x864","1528x750",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJLK",NA,"In","-87","MDPRF89542"
"1",1698699223857,"30/10/2023 20:53:43",1698684823857,-4,"30/10/2023 12:53:43",149691,4,"questionnaire-txxf",NA,32585945,9642707,NA,"complete",NA,"654016eb32655cb0128efad8","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x855",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKAL",NA,"In","33","MDPRF75604"
"1",1698699360086,"30/10/2023 20:56:00",1698699360086,0,"30/10/2023 20:56:00",149691,4,"questionnaire-txxf",NA,32585979,9642724,NA,"complete",NA,"6540184087c3229f20d29da4","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x598",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCLBA",NA,"In","-100","MDPRF47329"
"1",1698848576760,"01/11/2023 14:22:56",1698848576760,0,"01/11/2023 14:22:56",149691,4,"questionnaire-txxf",NA,32625560,9656258,NA,"complete",NA,"65425ebad57cd91519f2dac3","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Life Happiness",2,"In","HIGJFKELDACB",NA,"In","14","MDPRF33999"
