"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1718883179814,"20/06/2024 11:32:59",1718886779814,1,"20/06/2024 13:32:59",178265,9,"questionnaire-qxhw",NA,38391865,11284573,NA,"complete",NA,"667411be7e122f3b0d5884e5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","1-0","1","MDPRF05151"
"1",1718883282007,"20/06/2024 11:34:42",1718886882007,1,"20/06/2024 13:34:42",178265,9,"questionnaire-qxhw",NA,38391998,11284564,NA,"complete",NA,"667411553c10b42edfef22b0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","895x690",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","1-0","1","MDPRF15998"
"1",1718883290966,"20/06/2024 11:34:50",1718886890966,1,"20/06/2024 13:34:50",178265,9,"questionnaire-qxhw",NA,38392008,11284565,NA,"complete",NA,"6674111a287b4f2112e8a5fd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","1-0","1","MDPRF50909"
"1",1718883399055,"20/06/2024 11:36:39",1718886999055,1,"20/06/2024 13:36:39",178265,9,"questionnaire-qxhw",NA,38392111,11284587,NA,"complete",NA,"667412867e38a68bb2aad47a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","1-0","1","MDPRF16544"
"1",1718883558856,"20/06/2024 11:39:18",1718887158856,1,"20/06/2024 13:39:18",178265,9,"questionnaire-qxhw",NA,38392249,11284586,NA,"complete",NA,"66741256e8e9c6ec32d85d1d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","1-0","1","MDPRF34679"
"1",1718883619214,"20/06/2024 11:40:19",1718887219214,1,"20/06/2024 13:40:19",178265,9,"questionnaire-qxhw",NA,38392303,11284577,NA,"complete",NA,"667411f785f472fbb31cf32d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1787x870",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","1-0","1","MDPRF31721"
"1",1718883838144,"20/06/2024 11:43:58",1718869438144,-4,"20/06/2024 03:43:58",178265,9,"questionnaire-qxhw",NA,38392468,11284609,NA,"complete",NA,"667412b92a32c0e4b41c53dd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1080","2560x953",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","1-0","1","MDPRF96648"
"1",1718884046508,"20/06/2024 11:47:26",1718887646508,1,"20/06/2024 13:47:26",178265,9,"questionnaire-qxhw",NA,38392649,11284743,NA,"complete",NA,"667414319da3fdb506dd9dd5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","1-0","1","MDPRF15787"
"1",1718884109192,"20/06/2024 11:48:29",1718887709192,1,"20/06/2024 13:48:29",178265,9,"questionnaire-qxhw",NA,38392708,11284696,NA,"complete",NA,"6674135547003a88c1be09b7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","1-0","1","MDPRF14619"
"1",1718884195273,"20/06/2024 11:49:55",1718887795273,1,"20/06/2024 13:49:55",178265,9,"questionnaire-qxhw",NA,38392747,11284715,NA,"complete",NA,"667414644a0b815b84744224","computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","1-0","1","MDPRF14738"
