"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1695067314313,"18/09/2023 20:01:54",1695052914313,-4,"18/09/2023 12:01:54",142342,3,"questionnaire-qxhw",NA,31722328,9376596,NA,"complete","pqolde","39JEC753700E60QFXADN6TK7VYVVC1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT74611"
"1",1695067377939,"18/09/2023 20:02:57",1695052977939,-4,"18/09/2023 12:02:57",142342,3,"questionnaire-qxhw",NA,31722346,9376594,NA,"complete","hphknm","3Y4W8Q93L5JOBSWTX68YQZ2PGY7VD1","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT58158"
"1",1695067513468,"18/09/2023 20:05:13",1695053113468,-4,"18/09/2023 12:05:13",142342,3,"questionnaire-qxhw",NA,31722383,9376653,NA,"complete","xxpdpg","3DY4FPOOA7NIC2FYF73IVOJTVZ0RV5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT53772"
"1",1695067537442,"18/09/2023 20:05:37",1695053137442,-4,"18/09/2023 12:05:37",142342,3,"questionnaire-qxhw",NA,31722392,9376661,NA,"complete","aowpig","336KAV9KYWRICCTI5SB11FFF1OKY24","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT95242"
"1",1695067910326,"18/09/2023 20:11:50",1695053510326,-4,"18/09/2023 12:11:50",142342,3,"questionnaire-qxhw",NA,31722498,9376704,NA,"complete","yeypek","3FIJLY1B60384SDT20UP87GS78JFPF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT73359"
"1",1695071522637,"18/09/2023 21:12:02",1695053522637,-5,"18/09/2023 11:12:02",142342,3,"questionnaire-qxhw",NA,31722501,9376698,NA,"complete","ppvtpm","3U84XHCDIICSKGIA5SW881LFSHJZ4Y","computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT28961"
"1",1695068138069,"18/09/2023 20:15:38",1695053738069,-4,"18/09/2023 12:15:38",142342,3,"questionnaire-qxhw",NA,31722560,9376689,NA,"complete","onpeat","3PQ8K71NH3J6LXQJ21Q04BG6ALCAAG","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT32156"
"1",1695067566183,"18/09/2023 20:06:06",1695053166183,-4,"18/09/2023 12:06:06",142342,3,"questionnaire-qxhw",NA,31722584,9376721,NA,"complete","dtenyh","3B4YI393VFVELPY701YIAB4IJK8SSJ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT75922"
"1",1695089985521,"19/09/2023 02:19:45",1695075585521,-4,"18/09/2023 18:19:45",142342,3,"questionnaire-qxhw",NA,31722614,9376686,NA,"complete","jhxukx","3W92K5RLW0GT7FH0I0QFSNEX3HA5V4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT98352"
"1",1695070229275,"18/09/2023 20:50:29",1695055829275,-4,"18/09/2023 12:50:29",142342,3,"questionnaire-qxhw",NA,31723129,9376609,NA,"complete","yeakrc","33CID5710ASNXVI2QD0GQHIBYNGL3A","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT41746"
"1",1695068158111,"18/09/2023 20:15:58",1695053758111,-4,"18/09/2023 12:15:58",142342,3,"questionnaire-qxhw",NA,31722627,9376734,NA,"complete","lqmkym","3R2UR8A0IGF7JESDNUNWPEB9176XOS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"0-2","3","SUPAMT28707"
"1",1695069218460,"18/09/2023 20:33:38",1695054818460,-4,"18/09/2023 12:33:38",142342,3,"questionnaire-qxhw",NA,31722815,9376725,NA,"complete","btclcz","3C8HJ7UOPDT8O67GBWW4UV2FE81ZMQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT43489"
"1",1695069239908,"18/09/2023 20:33:59",1695054839908,-4,"18/09/2023 12:33:59",142342,3,"questionnaire-qxhw",NA,31722820,9376787,NA,"complete","ulizwd","3TY7ZAOG5LJGWX1NMQ6W9J7P7YLK0G","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"0-2","3","SUPAMT73219"
"1",1695070335149,"18/09/2023 20:52:15",1695055935149,-4,"18/09/2023 12:52:15",142342,3,"questionnaire-qxhw",NA,31723156,9376780,NA,"complete","yyuhem","3XXU1SWE8SUAKKS1AZT7F54T1ZY0AD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT71082"
"1",1695070851240,"18/09/2023 21:00:51",1695056451240,-4,"18/09/2023 13:00:51",142342,3,"questionnaire-qxhw",NA,31723328,9376802,NA,"rejected - time limit reached","","3IGI0VL64DJ27KE9LO0NRCKBZ76ON1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT87900"
"1",1695070363010,"18/09/2023 20:52:43",1695055963010,-4,"18/09/2023 12:52:43",142342,3,"questionnaire-qxhw",NA,31723373,9376826,NA,"complete","utggxc","3ERET4BTVS8YSRP0MMPP2U8IA11K9C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"0","4","SUPAMT62848"
"1",1695071263857,"18/09/2023 21:07:43",1695056863857,-4,"18/09/2023 13:07:43",142342,3,"questionnaire-qxhw",NA,31723486,9376926,NA,"complete","qopsaj","34X6J5FLPZX99604L30ZNAYU5C6QJ6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"0","4","SUPAMT36338"
"1",1695071462282,"18/09/2023 21:11:02",1695057062282,-4,"18/09/2023 13:11:02",142342,3,"questionnaire-qxhw",NA,31723567,9376935,NA,"complete","vvujrb","3TXMY6UCAKNM1SUYBBJD06LZE6SQCE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT72992"
"1",1695071234957,"18/09/2023 21:07:14",1695056834957,-4,"18/09/2023 13:07:14",142342,3,"questionnaire-qxhw",NA,31723586,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"0","4","SUPAMT06078"
"1",1695073369038,"18/09/2023 21:42:49",1695058969038,-4,"18/09/2023 13:42:49",142342,3,"questionnaire-qxhw",NA,31724211,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT80434"
"1",1695075131095,"18/09/2023 22:12:11",1695060731095,-4,"18/09/2023 14:12:11",142342,3,"questionnaire-qxhw",NA,31724609,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT78837"
"1",1695078807219,"18/09/2023 23:13:27",1695060807219,-5,"18/09/2023 13:13:27",142342,3,"questionnaire-qxhw",NA,31724616,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT84358"
"1",1695077826581,"18/09/2023 22:57:06",1695063426581,-4,"18/09/2023 14:57:06",142342,3,"questionnaire-qxhw",NA,31725141,9377373,NA,"complete","iehprc","3TVSS0C0E7Z876SV96D9H53PREIWTN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT53839"
"1",1695077657996,"18/09/2023 22:54:17",1695063257996,-4,"18/09/2023 14:54:17",142342,3,"questionnaire-qxhw",NA,31725170,9377391,NA,"complete","qrfhal","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"0-2","3","SUPAMT82422"
"1",1695101049610,"19/09/2023 05:24:09",1695086649610,-4,"18/09/2023 21:24:09",142342,3,"questionnaire-qxhw",NA,31728258,9382656,NA,"rejected - time limit reached","","3Z7ISHFUH6UT3H5CHVMLPD1KU4WZ8O","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"0","4","SUPAMT58347"
"1",1695104362394,"19/09/2023 06:19:22",1695089962394,-4,"18/09/2023 22:19:22",142342,3,"questionnaire-qxhw",NA,31728532,9382738,NA,"complete","lfidam","3A0EX8ZRNENC0PTEOL4C28IJWECYBQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT62860"
"1",1695416029573,"22/09/2023 20:53:49",1695401629573,-4,"22/09/2023 12:53:49",142342,3,"questionnaire-qxhw",NA,31795385,9403723,NA,"complete","ycqcrp","3ZAZR5XV07HVFKVPY72QRZX3KTGZCP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"0-2","3","SUPAMT01609"
"1",1695399749423,"22/09/2023 16:22:29",1695381749423,-5,"22/09/2023 06:22:29",142342,3,"questionnaire-qxhw",NA,31795542,9403900,NA,"complete","hxwbkj","35K3O9HUAHC471O3TMEEEVHOT03EFD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"0-2","3","SUPAMT14695"
"1",1695396316603,"22/09/2023 15:25:16",1695381916603,-4,"22/09/2023 07:25:16",142342,3,"questionnaire-qxhw",NA,31795587,9403928,NA,"complete","yomcfb","3JV9LGBJWZDWXSXNYKNS1SBEYHAOGR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT15646"
"1",1695396753414,"22/09/2023 15:32:33",1695382353414,-4,"22/09/2023 07:32:33",142342,3,"questionnaire-qxhw",NA,31795726,9404175,NA,"complete","yrmxcc","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1706x1166",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT15646"
"1",1695396539731,"22/09/2023 15:28:59",1695382139731,-4,"22/09/2023 07:28:59",142342,3,"questionnaire-qxhw",NA,31795745,9404115,NA,"complete","iiuqyk","35L9RVQFCUH5ATCVECHJLYF4V36UH4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"0-2","3","SUPAMT96766"
"1",1695396896580,"22/09/2023 15:34:56",1695382496580,-4,"22/09/2023 07:34:56",142342,3,"questionnaire-qxhw",NA,31795759,9404139,NA,"complete","inqeoj","3I2PTA7R3ZT4KQ6M3O0BOPY7KZ6QK1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"0-2","3","SUPAMT93128"
"1",1695396691060,"22/09/2023 15:31:31",1695382291060,-4,"22/09/2023 07:31:31",142342,3,"questionnaire-qxhw",NA,31795768,9404138,NA,"complete","iuauqo","3DY4FPOOA7NIC2FYF73IVOJTWKJVRZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"0-2","3","SUPAMT52075"
"1",1695397140328,"22/09/2023 15:39:00",1695382740328,-4,"22/09/2023 07:39:00",142342,3,"questionnaire-qxhw",NA,31795807,9403872,NA,"complete","unsocv","3Q5ZZ9ZEVUEVW3LNA7F509UPT3R58M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT02996"
"1",1695398254008,"22/09/2023 15:57:34",1695383854008,-4,"22/09/2023 07:57:34",142342,3,"questionnaire-qxhw",NA,31796075,9404319,NA,"complete","ggalok","3KJYX6QCMFA1EEWL72U9TXX2M3UVJC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT94387"
"1",1695398606401,"22/09/2023 16:03:26",1695384206401,-4,"22/09/2023 08:03:26",142342,3,"questionnaire-qxhw",NA,31796170,9404284,NA,"complete","wdwrpa","3STRJBFXO2QHC6YEKSU6TU9U47ETKT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT61954"
"1",1695398625455,"22/09/2023 16:03:45",1695384225455,-4,"22/09/2023 08:03:45",142342,3,"questionnaire-qxhw",NA,31796349,9404496,NA,"complete","jrdenx","37M28K1J0WCHMQTNW73DXAJP1TQAJN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT83537"
"1",1695399457744,"22/09/2023 16:17:37",1695385057744,-4,"22/09/2023 08:17:37",142342,3,"questionnaire-qxhw",NA,31796409,9404421,NA,"complete","tobcco","345LHZDED3RQGL5WZRSHH4EUCZ1U3C","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT92791"
"1",1695399509190,"22/09/2023 16:18:29",1695385109190,-4,"22/09/2023 08:18:29",142342,3,"questionnaire-qxhw",NA,31796501,9404424,NA,"complete","egydxs","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT45504"
"1",1695399754016,"22/09/2023 16:22:34",1695385354016,-4,"22/09/2023 08:22:34",142342,3,"questionnaire-qxhw",NA,31796502,9404354,NA,"complete","hvdnqj","37TRT2X24WQM50YF2L39SL3VJA6BJC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x691","1366x574",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT56870"
"1",1695399911038,"22/09/2023 16:25:11",1695385511038,-4,"22/09/2023 08:25:11",142342,3,"questionnaire-qxhw",NA,31796555,9404518,NA,"complete","eewpdg","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT59973"
"1",1695421648862,"22/09/2023 22:27:28",1695407248862,-4,"22/09/2023 14:27:28",142342,3,"questionnaire-qxhw",NA,31796593,9404497,NA,"complete","kyywev","352YTHGRO1C6TVIGZ6Q18UHAWRPH4D","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x818",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"0-2","3","SUPAMT59973"
"1",1695411203595,"22/09/2023 19:33:23",1695386003595,-7,"22/09/2023 05:33:23",142342,3,"questionnaire-qxhw",NA,31796738,9404498,NA,"complete","lykplo","38SKSKU7R7W2NY0LBG73UNK0IQ7LIB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"0-2","3","SUPAMT89096"
"1",1695400423097,"22/09/2023 16:33:43",1695386023097,-4,"22/09/2023 08:33:43",142342,3,"questionnaire-qxhw",NA,31796749,9404502,NA,"complete","ogueqe","30H4UDGLT8HEA25AONY23X0149QMPO","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT64663"
"1",1695400665868,"22/09/2023 16:37:45",1695386265868,-4,"22/09/2023 08:37:45",142342,3,"questionnaire-qxhw",NA,31796830,9404645,NA,"complete","jlyebz","3137ONMDKM4AL1KY46KWWGH0UGGEGR","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x800","1280x651",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"0-2","3","SUPAMT33488"
"1",1695400533587,"22/09/2023 16:35:33",1695386133587,-4,"22/09/2023 08:35:33",142342,3,"questionnaire-qxhw",NA,31796865,9404724,NA,"complete","bahecz","339ANSOTRB1R3SI3QGV2FN7LTQ4IK7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT72971"
"1",1695401273855,"22/09/2023 16:47:53",1695386873855,-4,"22/09/2023 08:47:53",142342,3,"questionnaire-qxhw",NA,31797036,9404563,NA,"complete","cqmisx","34BBWHLWHGAIYSCKFUE53Y1GGXBWIF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1303x609",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT67412"
"1",1695405236128,"22/09/2023 17:53:56",1695387236128,-5,"22/09/2023 07:53:56",142342,3,"questionnaire-qxhw",NA,31797149,9404752,NA,"complete","rdwieb","39DD6S19JVAACIF3UY8LHNX656BEZH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT87860"
"1",1695401949763,"22/09/2023 16:59:09",1695387549763,-4,"22/09/2023 08:59:09",142342,3,"questionnaire-qxhw",NA,31797239,9404765,NA,"complete","ciydyo","3HUTX6F6V0M6IYPGZ523ZOHDOZI2O1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT71272"
"1",1695402094774,"22/09/2023 17:01:34",1695387694774,-4,"22/09/2023 09:01:34",142342,3,"questionnaire-qxhw",NA,31797274,9404777,NA,"complete","esakyg","3RWE2M8QWN9H43MQJ3YC1BOT1RT0N0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT81044"
"1",1695416571275,"22/09/2023 21:02:51",1695402171275,-4,"22/09/2023 13:02:51",142342,3,"questionnaire-qxhw",NA,31797297,9404661,NA,"complete","nfzfrr","3VAR3R6G1V0H4DR5FMB49FUGAZ9O8P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT65573"
"1",1695402894771,"22/09/2023 17:14:54",1695388494771,-4,"22/09/2023 09:14:54",142342,3,"questionnaire-qxhw",NA,31797521,9404522,NA,"complete","srqjkr","","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x768",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT72971"
"1",1695423169334,"22/09/2023 22:52:49",1695408769334,-4,"22/09/2023 14:52:49",142342,3,"questionnaire-qxhw",NA,31797566,9404723,NA,"complete","tfrpor","378XPAWRUICLRF9HEPIDL94POEBAIL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT33233"
"1",1695413978312,"22/09/2023 20:19:38",1695388778312,-7,"22/09/2023 06:19:38",142342,3,"questionnaire-qxhw",NA,31797614,9404931,NA,"complete","kfuztt","3N8OEVH1FXPKP5ELM30061KGP4JOOY","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1421x757",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT30660"
"1",1695403185108,"22/09/2023 17:19:45",1695388785108,-4,"22/09/2023 09:19:45",142342,3,"questionnaire-qxhw",NA,31797619,9404953,NA,"complete","rtehfl","39OWYR0EPQQ2D65UTNQ8LY94BDMFY9","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT93066"
"1",1695403601929,"22/09/2023 17:26:41",1695389201929,-4,"22/09/2023 09:26:41",142342,3,"questionnaire-qxhw",NA,31797732,9404917,NA,"complete","smyxrh","33PPUNGG3E4ZLMK8G4SLGUWPKV6ZRK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT98941"
"1",1695403646606,"22/09/2023 17:27:26",1695389246606,-4,"22/09/2023 09:27:26",142342,3,"questionnaire-qxhw",NA,31797772,9404748,NA,"complete","olakqu","3OXV7EAXLKP5EAFV39UE1Y0E9DN63Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT38416"
"1",1695403944908,"22/09/2023 17:32:24",1695389544908,-4,"22/09/2023 09:32:24",142342,3,"questionnaire-qxhw",NA,31797887,9404921,NA,"complete","afnait","3G0WWMR1U1J5SWRP01SRGHFBEVQNQK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT27447"
"1",1695404301930,"22/09/2023 17:38:21",1695389901930,-4,"22/09/2023 09:38:21",142342,3,"questionnaire-qxhw",NA,31798060,9405066,NA,"complete","zgxpnk","34S9DKFK79OE1YIBRB9LT3IDD4HNYX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT75668"
"1",1695404398416,"22/09/2023 17:39:58",1695389998416,-4,"22/09/2023 09:39:58",142342,3,"questionnaire-qxhw",NA,31798120,9404710,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT30660"
"1",1695404673709,"22/09/2023 17:44:33",1695390273709,-4,"22/09/2023 09:44:33",142342,3,"questionnaire-qxhw",NA,31798216,9405071,NA,"complete","dxjzbu","3GNCZX450OMD81WLRK8XU651ASEPAK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT90439"
"1",1695404714160,"22/09/2023 17:45:14",1695390314160,-4,"22/09/2023 09:45:14",142342,3,"questionnaire-qxhw",NA,31798230,9405097,NA,"complete","ywkopi","386PBUZZXLWYI9KRTYS36OZ0V58JLX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT12765"
"1",1695405070203,"22/09/2023 17:51:10",1695390670203,-4,"22/09/2023 09:51:10",142342,3,"questionnaire-qxhw",NA,31798354,9404749,NA,"complete","peppim","3WMOAN2SRHWXX4N6M0M1M4EJVN6NVF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT87563"
"1",1695405154821,"22/09/2023 17:52:34",1695390754821,-4,"22/09/2023 09:52:34",142342,3,"questionnaire-qxhw",NA,31798397,9405125,NA,"complete","rcbjml","3CFVK00FWRKMUE5K9FYEXKUV9ZEL6J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT84418"
"1",1695405170967,"22/09/2023 17:52:50",1695390770967,-4,"22/09/2023 09:52:50",142342,3,"questionnaire-qxhw",NA,31798404,9405106,NA,"complete","dghvgd","3S0TNUHWKZHQ0G0GPDXOYLIH6L8D8N","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT51859"
