"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1695067566714,"18/09/2023 20:06:06",1695053166714,-4,"18/09/2023 12:06:06",142342,3,"questionnaire-tzdp",NA,31722466,9376734,NA,"complete","lqmkym","3R2UR8A0IGF7JESDNUNWPEB9176XOS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT28707"
"1",1695068718555,"18/09/2023 20:25:18",1695054318555,-4,"18/09/2023 12:25:18",142342,3,"questionnaire-tzdp",NA,31722680,9376787,NA,"complete","ulizwd","3TY7ZAOG5LJGWX1NMQ6W9J7P7YLK0G","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT73219"
"1",1695069070653,"18/09/2023 20:31:10",1695054670653,-4,"18/09/2023 12:31:10",142342,3,"questionnaire-tzdp",NA,31722763,9376802,NA,"rejected - time limit reached","","3IGI0VL64DJ27KE9LO0NRCKBZ76ON1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT87900"
"1",1695069428089,"18/09/2023 20:37:08",1695055028089,-4,"18/09/2023 12:37:08",142342,3,"questionnaire-tzdp",NA,31722874,9376780,NA,"complete","yyuhem","3XXU1SWE8SUAKKS1AZT7F54T1ZY0AD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT71082"
"1",1695068814082,"18/09/2023 20:26:54",1695054414082,-4,"18/09/2023 12:26:54",142342,3,"questionnaire-tzdp",NA,31722881,9376826,NA,"complete","utggxc","3ERET4BTVS8YSRP0MMPP2U8IA11K9C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT62848"
"1",1695070301465,"18/09/2023 20:51:41",1695055901465,-4,"18/09/2023 12:51:41",142342,3,"questionnaire-tzdp",NA,31723148,9376935,NA,"complete","vvujrb","3TXMY6UCAKNM1SUYBBJD06LZE6SQCE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT72992"
"1",1695070795348,"18/09/2023 20:59:55",1695056395348,-4,"18/09/2023 12:59:55",142342,3,"questionnaire-tzdp",NA,31723304,9376926,NA,"complete","qopsaj","34X6J5FLPZX99604L30ZNAYU5C6QJ6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT36338"
"1",1695070890648,"18/09/2023 21:01:30",1695056490648,-4,"18/09/2023 13:01:30",142342,3,"questionnaire-tzdp",NA,31723446,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT06078"
"1",1695072940716,"18/09/2023 21:35:40",1695058540716,-4,"18/09/2023 13:35:40",142342,3,"questionnaire-tzdp",NA,31724051,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT80434"
"1",1695074138931,"18/09/2023 21:55:38",1695059738931,-4,"18/09/2023 13:55:38",142342,3,"questionnaire-tzdp",NA,31724400,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT78837"
"1",1695078344810,"18/09/2023 23:05:44",1695060344810,-5,"18/09/2023 13:05:44",142342,3,"questionnaire-tzdp",NA,31724518,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT84358"
"1",1695077335033,"18/09/2023 22:48:55",1695062935033,-4,"18/09/2023 14:48:55",142342,3,"questionnaire-tzdp",NA,31724983,9377373,NA,"complete","iehprc","3TVSS0C0E7Z876SV96D9H53PREIWTN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT53839"
"1",1695077392302,"18/09/2023 22:49:52",1695062992302,-4,"18/09/2023 14:49:52",142342,3,"questionnaire-tzdp",NA,31725062,9377391,NA,"complete","qrfhal","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT82422"
"1",1695100568552,"19/09/2023 05:16:08",1695086168552,-4,"18/09/2023 21:16:08",142342,3,"questionnaire-tzdp",NA,31728207,9382656,NA,"rejected - time limit reached","","3Z7ISHFUH6UT3H5CHVMLPD1KU4WZ8O","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT58347"
"1",1695102844204,"19/09/2023 05:54:04",1695088444204,-4,"18/09/2023 21:54:04",142342,3,"questionnaire-tzdp",NA,31728386,9382738,NA,"complete","lfidam","3A0EX8ZRNENC0PTEOL4C28IJWECYBQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT62860"
"1",1695414418770,"22/09/2023 20:26:58",1695400018770,-4,"22/09/2023 12:26:58",142342,3,"questionnaire-tzdp",NA,31794302,9403723,NA,"complete","ycqcrp","3ZAZR5XV07HVFKVPY72QRZX3KTGZCP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT01609"
"1",1695395054022,"22/09/2023 15:04:14",1695380654022,-4,"22/09/2023 07:04:14",142342,3,"questionnaire-tzdp",NA,31794743,9403872,NA,"complete","unsocv","3Q5ZZ9ZEVUEVW3LNA7F509UPT3R58M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT02996"
"1",1695398799094,"22/09/2023 16:06:39",1695380799094,-5,"22/09/2023 06:06:39",142342,3,"questionnaire-tzdp",NA,31794880,9403900,NA,"complete","hxwbkj","35K3O9HUAHC471O3TMEEEVHOT03EFD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT14695"
"1",1695395348590,"22/09/2023 15:09:08",1695380948590,-4,"22/09/2023 07:09:08",142342,3,"questionnaire-tzdp",NA,31794943,9403928,NA,"complete","yomcfb","3JV9LGBJWZDWXSXNYKNS1SBEYHAOGR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT15646"
"1",1695395759291,"22/09/2023 15:15:59",1695381359291,-4,"22/09/2023 07:15:59",142342,3,"questionnaire-tzdp",NA,31795508,9404115,NA,"complete","iiuqyk","35L9RVQFCUH5ATCVECHJLYF4V36UH4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT96766"
"1",1695395823000,"22/09/2023 15:17:03",1695381423000,-4,"22/09/2023 07:17:03",142342,3,"questionnaire-tzdp",NA,31795511,9404138,NA,"complete","iuauqo","3DY4FPOOA7NIC2FYF73IVOJTWKJVRZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT52075"
"1",1695396101997,"22/09/2023 15:21:41",1695381701997,-4,"22/09/2023 07:21:41",142342,3,"questionnaire-tzdp",NA,31795524,9404139,NA,"complete","inqeoj","3I2PTA7R3ZT4KQ6M3O0BOPY7KZ6QK1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT93128"
"1",1695396295487,"22/09/2023 15:24:55",1695381895487,-4,"22/09/2023 07:24:55",142342,3,"questionnaire-tzdp",NA,31795603,9404175,NA,"complete","yrmxcc","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT32156"
"1",1695397425099,"22/09/2023 15:43:45",1695383025099,-4,"22/09/2023 07:43:45",142342,3,"questionnaire-tzdp",NA,31795892,9404284,NA,"complete","wdwrpa","3STRJBFXO2QHC6YEKSU6TU9U47ETKT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT61954"
"1",1695397625839,"22/09/2023 15:47:05",1695383225839,-4,"22/09/2023 07:47:05",142342,3,"questionnaire-tzdp",NA,31795945,9404319,NA,"complete","ggalok","3KJYX6QCMFA1EEWL72U9TXX2M3UVJC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT94387"
"1",1695398607921,"22/09/2023 16:03:27",1695384207921,-4,"22/09/2023 08:03:27",142342,3,"questionnaire-tzdp",NA,31796172,9404421,NA,"complete","tobcco","345LHZDED3RQGL5WZRSHH4EUCZ1U3C","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT92791"
"1",1695398754685,"22/09/2023 16:05:54",1695384354685,-4,"22/09/2023 08:05:54",142342,3,"questionnaire-tzdp",NA,31796206,9404354,NA,"complete","hvdnqj","37TRT2X24WQM50YF2L39SL3VJA6BJC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","2442x985","2442x868",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT56870"
"1",1695398298494,"22/09/2023 15:58:18",1695383898494,-4,"22/09/2023 07:58:18",142342,3,"questionnaire-tzdp",NA,31796253,9404496,NA,"complete","jrdenx","37M28K1J0WCHMQTNW73DXAJP1TQAJN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT83537"
"1",1695420580640,"22/09/2023 22:09:40",1695406180640,-4,"22/09/2023 14:09:40",142342,3,"questionnaire-tzdp",NA,31796254,9404497,NA,"complete","kyywev","352YTHGRO1C6TVIGZ6Q18UHAWRPH4D","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x818",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT59973"
"1",1695409760856,"22/09/2023 19:09:20",1695384560856,-7,"22/09/2023 05:09:20",142342,3,"questionnaire-tzdp",NA,31796263,9404498,NA,"complete","lykplo","38SKSKU7R7W2NY0LBG73UNK0IQ7LIB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT89096"
"1",1695398961001,"22/09/2023 16:09:21",1695384561001,-4,"22/09/2023 08:09:21",142342,3,"questionnaire-tzdp",NA,31796264,9404502,NA,"complete","ogueqe","30H4UDGLT8HEA25AONY23X0149QMPO","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT64663"
"1",1695398774280,"22/09/2023 16:06:14",1695384374280,-4,"22/09/2023 08:06:14",142342,3,"questionnaire-tzdp",NA,31796282,9404424,NA,"complete","egydxs","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT64663"
"1",1695399411413,"22/09/2023 16:16:51",1695385011413,-4,"22/09/2023 08:16:51",142342,3,"questionnaire-tzdp",NA,31796393,9404522,NA,"complete","srqjkr","","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT11650"
"1",1695399446992,"22/09/2023 16:17:26",1695385046992,-4,"22/09/2023 08:17:26",142342,3,"questionnaire-tzdp",NA,31796405,9404518,NA,"complete","eewpdg","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT71082"
"1",1695399931224,"22/09/2023 16:25:31",1695385531224,-4,"22/09/2023 08:25:31",142342,3,"questionnaire-tzdp",NA,31796564,9404645,NA,"complete","jlyebz","3137ONMDKM4AL1KY46KWWGH0UGGEGR","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x800","1280x651",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT33488"
"1",1695414443990,"22/09/2023 20:27:23",1695400043990,-4,"22/09/2023 12:27:23",142342,3,"questionnaire-tzdp",NA,31796602,9404661,NA,"complete","nfzfrr","3VAR3R6G1V0H4DR5FMB49FUGAZ9O8P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT65573"
"1",1695400267486,"22/09/2023 16:31:07",1695385867486,-4,"22/09/2023 08:31:07",142342,3,"questionnaire-tzdp",NA,31796682,9404563,NA,"complete","cqmisx","34BBWHLWHGAIYSCKFUE53Y1GGXBWIF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1302x609",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT67412"
"1",1695420497522,"22/09/2023 22:08:17",1695406097522,-4,"22/09/2023 14:08:17",142342,3,"questionnaire-tzdp",NA,31796719,9404723,NA,"complete","tfrpor","378XPAWRUICLRF9HEPIDL94POEBAIL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT33233"
"1",1695400100960,"22/09/2023 16:28:20",1695385700960,-4,"22/09/2023 08:28:20",142342,3,"questionnaire-tzdp",NA,31796720,9404724,NA,"complete","bahecz","339ANSOTRB1R3SI3QGV2FN7LTQ4IK7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT72971"
"1",1695400691378,"22/09/2023 16:38:11",1695386291378,-4,"22/09/2023 08:38:11",142342,3,"questionnaire-tzdp",NA,31796843,9404749,NA,"complete","peppim","3WMOAN2SRHWXX4N6M0M1M4EJVN6NVF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT87563"
"1",1695404400844,"22/09/2023 17:40:00",1695386400844,-5,"22/09/2023 07:40:00",142342,3,"questionnaire-tzdp",NA,31796873,9404752,NA,"complete","rdwieb","39DD6S19JVAACIF3UY8LHNX656BEZH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT87860"
"1",1695401024360,"22/09/2023 16:43:44",1695386624360,-4,"22/09/2023 08:43:44",142342,3,"questionnaire-tzdp",NA,31796936,9404765,NA,"complete","ciydyo","3HUTX6F6V0M6IYPGZ523ZOHDOZI2O1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT71272"
"1",1695401053692,"22/09/2023 16:44:13",1695386653692,-4,"22/09/2023 08:44:13",142342,3,"questionnaire-tzdp",NA,31796948,9404777,NA,"complete","esakyg","3RWE2M8QWN9H43MQJ3YC1BOT1RT0N0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT81044"
"1",1695402444090,"22/09/2023 17:07:24",1695388044090,-4,"22/09/2023 09:07:24",142342,3,"questionnaire-tzdp",NA,31797379,9404917,NA,"complete","smyxrh","33PPUNGG3E4ZLMK8G4SLGUWPKV6ZRK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT98941"
"1",1695402438569,"22/09/2023 17:07:18",1695388038569,-4,"22/09/2023 09:07:18",142342,3,"questionnaire-tzdp",NA,31797392,9404921,NA,"complete","afnait","3G0WWMR1U1J5SWRP01SRGHFBEVQNQK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT27447"
"1",1695413331439,"22/09/2023 20:08:51",1695388131439,-7,"22/09/2023 06:08:51",142342,3,"questionnaire-tzdp",NA,31797419,9404931,NA,"complete","kfuztt","3N8OEVH1FXPKP5ELM30061KGP4JOOY","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1421x757",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT30660"
"1",1695402747352,"22/09/2023 17:12:27",1695388347352,-4,"22/09/2023 09:12:27",142342,3,"questionnaire-tzdp",NA,31797474,9404953,NA,"complete","rtehfl","39OWYR0EPQQ2D65UTNQ8LY94BDMFY9","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT93066"
"1",1695403225109,"22/09/2023 17:20:25",1695388825109,-4,"22/09/2023 09:20:25",142342,3,"questionnaire-tzdp",NA,31797637,9404994,NA,"complete","cvasbi","3AMYWKA6YHLU0Z8HM7E6P1YP44RO6B","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT62430"
"1",1695403284331,"22/09/2023 17:21:24",1695388884331,-4,"22/09/2023 09:21:24",142342,3,"questionnaire-tzdp",NA,31797656,9404998,NA,"complete","ohcvdh","3AMYWKA6YHLU0Z8HM7E6P1YP44J6OL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT66477"
"1",1695403373668,"22/09/2023 17:22:53",1695388973668,-4,"22/09/2023 09:22:53",142342,3,"questionnaire-tzdp",NA,31797682,9404748,NA,"complete","olakqu","3OXV7EAXLKP5EAFV39UE1Y0E9DN63Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT38416"
"1",1695403588146,"22/09/2023 17:26:28",1695389188146,-4,"22/09/2023 09:26:28",142342,3,"questionnaire-tzdp",NA,31797766,9404710,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT62430"
"1",1695425442569,"22/09/2023 23:30:42",1695411042569,-4,"22/09/2023 15:30:42",142342,3,"questionnaire-tzdp",NA,31797830,9404534,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT46842"
"1",1695403965415,"22/09/2023 17:32:45",1695389565415,-4,"22/09/2023 09:32:45",142342,3,"questionnaire-tzdp",NA,31797897,9405066,NA,"complete","zgxpnk","34S9DKFK79OE1YIBRB9LT3IDD4HNYX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT75668"
"1",1695404066866,"22/09/2023 17:34:26",1695389666866,-4,"22/09/2023 09:34:26",142342,3,"questionnaire-tzdp",NA,31797945,9405078,NA,"complete","igqull","3XIQGXAUMI70Y80E686UESPEBJGX7O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT27562"
"1",1695404088661,"22/09/2023 17:34:48",1695389688661,-4,"22/09/2023 09:34:48",142342,3,"questionnaire-tzdp",NA,31797957,9405071,NA,"complete","dxjzbu","3GNCZX450OMD81WLRK8XU651ASEPAK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT90439"
"1",1695404114228,"22/09/2023 17:35:14",1695389714228,-4,"22/09/2023 09:35:14",142342,3,"questionnaire-tzdp",NA,31797968,9405084,NA,"rejected - time limit reached","","3YZ8UPK3VZLETL1FSK3IA7IOICRCU5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT73724"
"1",1695404374771,"22/09/2023 17:39:34",1695389974771,-4,"22/09/2023 09:39:34",142342,3,"questionnaire-tzdp",NA,31798090,9405097,NA,"complete","ywkopi","386PBUZZXLWYI9KRTYS36OZ0V58JLX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT12765"
"1",1695404627898,"22/09/2023 17:43:47",1695390227898,-4,"22/09/2023 09:43:47",142342,3,"questionnaire-tzdp",NA,31798202,9405106,NA,"complete","dghvgd","3S0TNUHWKZHQ0G0GPDXOYLIH6L8D8N","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT51859"
"1",1695404858269,"22/09/2023 17:47:38",1695390458269,-4,"22/09/2023 09:47:38",142342,3,"questionnaire-tzdp",NA,31798281,9405125,NA,"complete","rcbjml","3CFVK00FWRKMUE5K9FYEXKUV9ZEL6J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT84418"
"1",1695405296941,"22/09/2023 17:54:56",1695390896941,-4,"22/09/2023 09:54:56",142342,3,"questionnaire-tzdp",NA,31798468,9405157,NA,"complete","mzznys","3SB5N7Y3O93BUB54WZLHBRFW0FK0G5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1355x601",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT42239"
"1",1695409039098,"22/09/2023 18:57:19",1695391039098,-5,"22/09/2023 08:57:19",142342,3,"questionnaire-tzdp",NA,31798506,9405182,NA,"complete","gcujys","3Q5ZZ9ZEVUEVW3LNA7F509UPT4J85J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x1003",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT34589"
"1",1695405981926,"22/09/2023 18:06:21",1695391581926,-4,"22/09/2023 10:06:21",142342,3,"questionnaire-tzdp",NA,31798845,9405264,NA,"complete","jwxviw","3J88R45B2MXP4E4E2U0BEEGZBDVPXW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT15911"
"1",1695406051515,"22/09/2023 18:07:31",1695391651515,-4,"22/09/2023 10:07:31",142342,3,"questionnaire-tzdp",NA,31799129,9405329,NA,"complete","jedpgq","3B2X28YI32EAH5J8I29KJHYQX5IB64","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1440x900","1440x757",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT01065"
"1",1695406965615,"22/09/2023 18:22:45",1695392565615,-4,"22/09/2023 10:22:45",142342,3,"questionnaire-tzdp",NA,31799556,9405371,NA,"complete","teeyne","3Z7VU45IP4GBSHLRIAD6A3ECGXSZ14","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT05446"
"1",1695408432714,"22/09/2023 18:47:12",1695394032714,-4,"22/09/2023 10:47:12",142342,3,"questionnaire-tzdp",NA,31800053,9405491,NA,"complete","kryqlt","3B1NLC6UG5VEIS9ODK07QSG48O8PGF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT36280"
"1",1695409003846,"22/09/2023 18:56:43",1695394603846,-4,"22/09/2023 10:56:43",142342,3,"questionnaire-tzdp",NA,31800341,9405549,NA,"complete","sngdin","3RRCEFRB7SBW2IFUZEG5MJEC1E6B4D","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT14901"
