getAnswerDur,showChoiceDur,showResultDur,isiDur,itiDur,iriDur,rpeHighMax,rpeLowMax,pCongruent,maxIncongInARow,blockCond,participant,session,condition,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_8.keys,key_resp_8.rt,rating_all_t.response,rating_all_t.rt,rating_all_t.tStart,rndRatTrial.thisRepN,rndRatTrial.thisTrialN,rndRatTrial.thisN,rndRatTrial.thisIndex,rndRatTrial.ran,Emo,Labs,Labs2,key_resp_9.keys,key_resp_9.rt,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,key_resp_5.keys,key_resp_5.rt,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,key_resp_6.keys,key_resp_6.rt,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,alt_choices2,pic_choices2,TopAlt_Choice2,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,key_resp_7.keys,key_resp_7.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,currSlide,currImage,currText,OC2Loop.thisRepN,OC2Loop.thisTrialN,OC2Loop.thisN,OC2Loop.thisIndex,OC2Loop.ran,targetHappiness,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,choiceKey.keys,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,highAmount,choiceKey.rt,finalWinnings,cashBonus,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
3,4,1,1,2,30,5,0.03,0.7,3,Blocks_RestRandom.xlsx,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,space,6.4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,space,9.5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,space,4.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,92.96295731,4.6278,2.0156,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,32.96296861,5.5336,2.0149,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,79.99999435,5.4477,2.0143,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,,,,space,2.6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,78.33333898,2.8808,2.0096,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,50.37037885,5.2241,2.0009,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,81.11111676,3.9968,2.0119,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.3295,space,3.2947,-59.44444162,7.1952,0,0,0,0,1,rest (looking at a fixed cross),001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60b55dcacca833f87a53cc44,9EEBC574-2BF6-41A1-9C63-BC014DA21AE3,0,2023-08-25_15h24.16.437,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.481473,4.7324,0,1,1,1,1,stand up,002.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
