getAnswerDur,showChoiceDur,showResultDur,isiDur,itiDur,iriDur,rpeHighMax,rpeLowMax,pCongruent,maxIncongInARow,blockCond,participant,session,condition,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_8.keys,key_resp_8.rt,rating_all_t.response,rating_all_t.rt,rating_all_t.tStart,rndRatTrial.thisRepN,rndRatTrial.thisTrialN,rndRatTrial.thisN,rndRatTrial.thisIndex,rndRatTrial.ran,Emo,Labs,Labs2,key_resp_9.keys,key_resp_9.rt,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,key_resp_5.keys,key_resp_5.rt,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,key_resp_6.keys,key_resp_6.rt,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,alt_choices2,pic_choices2,TopAlt_Choice2,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,key_resp_7.keys,key_resp_7.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,currSlide,currImage,currText,OC2Loop.thisRepN,OC2Loop.thisTrialN,OC2Loop.thisN,OC2Loop.thisIndex,OC2Loop.ran,targetHappiness,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,choiceKey.keys,choiceKey.rt,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,highAmount,finalWinnings,cashBonus,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
3,4,1,1,2,30,5,0.03,0.7,3,Blocks_RestRandom.xlsx,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,space,1.3782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,space,0.6053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,space,1.1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,25.74074357,4.3884,2.0073,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,31.66666384,7.4916,2.011,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,31.66666384,2.4205,2.0067,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,space,3.7693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,91.66666667,4.0581,2.0102,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,,,2.0056,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,58.14815097,3.6369,2.0093,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2464,space,0.6154,47.03703986,2.7921,0,0,0,0,1,rest (looking at a fixed cross),001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96296296,4.222,0,1,1,1,1,stand up,002.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.518527,1.858,0,2,2,2,1,stretch,003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.62962115,1.5931,0,3,3,3,1,make a drink,004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.96296579,3.6714,0,4,4,4,1,scroll social media,005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.96296579,2.5152,0,5,5,5,1,listen to music,006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96296579,2.4584,0,6,6,6,1,daydream,007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.851851852,1.7897,0,7,7,7,1,watch a short animation,008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.66665819,1.8914,0,8,8,8,1,read a novel,009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.7407365,1.9057,0,9,9,9,1,read the news,010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.51851569,1.816,0,10,10,10,1,gambling game,011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,50.92592593,5.5136,2.0085,,,,,,,,,,,,,,,,,,,stretch,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f3dc6a9e5391b1d7eea62f8,EE1B263D-88AD-490C-A357-3977B4892390,0,2023-08-21_13h54.46.836,Pilot_VExplicitOC_RG,2022.2.5,Win32,59.9268892,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-27.59259542,5.8868,2.0149,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
