"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand_M","Spreadsheet..Answer","Spreadsheet..C_points","Spreadsheet..L_points","Spreadsheet..W_points","Spreadsheet..rand_G","Manipulation..Spreadsheet","Store..Choice","Store..total","Store..total_score","Store..pounds","Store..total_money","Store..partA","Store..MoneyReward","Store..pointsPR","Random_ID"
"1",1727179677990,"24/09/2024 12:07:57",1727183277990,1,"24/09/2024 14:07:57",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",NA,"","","",NA,"info","START SUBSYSTEM base.component.fullscreenSubsystem",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"2",1727179677992,"24/09/2024 12:07:57",1727183277992,1,"24/09/2024 14:07:57",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",NA,"","","",NA,"info","SUBSYSTEM READY base.component.fullscreenSubsystem",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"3",1727179678011,"24/09/2024 12:07:58",1727183278011,1,"24/09/2024 14:07:58",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"4",1727179679188,"24/09/2024 12:07:59",1727183279188,1,"24/09/2024 14:07:59",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Intro","Screen 1","u1aumm",1,"continue","",1208.676,1198.676,1208.676,1208.676,1198.676,1208.676,1,1208.676,0,0,NA,"Click To Continue","Continue Button",2,"object-37171","Intro","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"5",1727179679838,"24/09/2024 12:07:59",1727183279838,1,"24/09/2024 14:07:59",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 1","rfymdc",1,"continue","",660,650,660,660,650,660,1,660,0,0,NA,"Click To Continue","Continue Button",2,"object-3","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"6",1727179689821,"24/09/2024 12:08:09",1727183289821,1,"24/09/2024 14:08:09",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 2","x2kpu8",2,"continue","",9994,9990,9994,9994,9990,9994,1,9994,0,0,NA,"Click To Continue","Continue Button",2,"object-22021","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"7",1727179691011,"24/09/2024 12:08:11",1727183291011,1,"24/09/2024 14:08:11",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 3","o6zm7t",3,"continue","",1193,1183,1193,1193,1183,1193,1,1193,0,0,NA,"Click To Continue","Continue Button",2,"object-225","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"8",1727179692829,"24/09/2024 12:08:12",1727183292829,1,"24/09/2024 14:08:12",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 4","3hq7c2",4,"continue","",1828,1815,1828,1828,1815,1828,1,1828,0,0,NA,"Click To Continue","Continue Button",4,"object-380","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"9",1727179693665,"24/09/2024 12:08:13",1727183293665,1,"24/09/2024 14:08:13",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 5","5jisqh",5,"continue","",848,832,848,848,832,848,1,848,0,0,NA,"Click To Continue","Continue Button",2,"object-233","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"10",1727179694312,"24/09/2024 12:08:14",1727183294312,1,"24/09/2024 14:08:14",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 6","13xe5l",6,"continue","",665,650,665,665,650,665,1,665,0,0,NA,"Click To Continue","Continue Button",2,"object-237","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"11",1727179694801,"24/09/2024 12:08:14",1727183294801,1,"24/09/2024 14:08:14",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Instructions","Screen 7","re2b58",7,"continue","",504,500,504,504,500,504,1,504,0,0,NA,"Click To Continue","Continue Button",2,"object-241","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"12",1727179694808,"24/09/2024 12:08:14",1727183294808,1,"24/09/2024 14:08:14",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Rating","Screen 1","hx8b5a",1,"info","",11,0,11,11,0,11,1,11,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"13",1727179698286,"24/09/2024 12:08:18",1727183298286,1,"24/09/2024 14:08:18",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Rating","Screen 1","hx8b5a",1,"continue","",3489,3480,3489,3489,3480,3489,1,3489,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"14",1727179698287,"24/09/2024 12:08:18",1727183298287,1,"24/09/2024 14:08:18",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"Rating","Screen 1","hx8b5a",1,"response","54",2664,3480,3489,2664,3480,3489,1,2664,825,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"15",1727179698292,"24/09/2024 12:08:18",1727183298292,1,"24/09/2024 14:08:18",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"Rating","Screen 1","hx8b5a",1,"info","",15,0,15,15,0,15,1,15,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"16",1727179698795,"24/09/2024 12:08:18",1727183298795,1,"24/09/2024 14:08:18",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"Rating","Screen 1","hx8b5a",1,"continue","",515,499,515,515,499,515,1,515,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"17",1727179703229,"24/09/2024 12:08:23",1727183303229,1,"24/09/2024 14:08:23",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"Rating","Screen 1","hx8b5a",1,"continue","",4952,4946,4952,4952,4946,4952,1,4952,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"18",1727179703232,"24/09/2024 12:08:23",1727183303232,1,"24/09/2024 14:08:23",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"Rating","Screen 1","hx8b5a",1,"response","46",3964,4946,4955,3964,4946,4955,1,3964,991,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"19",1727179703237,"24/09/2024 12:08:23",1727183303237,1,"24/09/2024 14:08:23",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",3,"Rating","Screen 1","hx8b5a",1,"info","",14,0,14,14,0,14,1,14,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"20",1727179705225,"24/09/2024 12:08:25",1727183305225,1,"24/09/2024 14:08:25",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",3,"Rating","Screen 1","hx8b5a",1,"continue","",2001,1998,2001,2001,1998,2001,1,2001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"21",1727179705225,"24/09/2024 12:08:25",1727183305225,1,"24/09/2024 14:08:25",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",3,"Rating","Screen 1","hx8b5a",1,"response","53",1349,1998,2001,1349,1998,2001,1,1349,652,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"22",1727179707188,"24/09/2024 12:08:27",1727183307188,1,"24/09/2024 14:08:27",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"lossB","Screen 1","a4fynh",1,"continue","",1965,1965,1965,1965,1965,1965,1,1965,0,0,NA,"Fixation Timing","Fixation",1,"object-113","lossB","","","",NA,"Right",5.33,4,8,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF10753"
"23",1727179709505,"24/09/2024 12:08:29",1727183309505,1,"24/09/2024 14:08:29",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"lossB","choice","k9qq8f",2,"response","Left",2318,2314,2318,2318,2314,2318,0,2318,0,0,NA,"Keyboard Response","KeyResponseC",5,"object-199","lossB","","","",NA,"Right",5.33,4,8,1,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"24",1727179714506,"24/09/2024 12:08:34",1727183314506,1,"24/09/2024 14:08:34",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",1,"lossB","certain","rptf8c",3,"timedOut","",5005,4997,5005,5005,4997,5005,1,5005,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",5.33,4,8,1,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"25",1727179714516,"24/09/2024 12:08:34",1727183314516,1,"24/09/2024 14:08:34",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",4,"Rating","Screen 1","hx8b5a",1,"info","",18,0,18,18,0,18,1,18,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"26",1727179718689,"24/09/2024 12:08:38",1727183318689,1,"24/09/2024 14:08:38",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",4,"Rating","Screen 1","hx8b5a",1,"continue","",4192,4179,4192,4192,4179,4192,1,4192,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"27",1727179718689,"24/09/2024 12:08:38",1727183318689,1,"24/09/2024 14:08:38",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",4,"Rating","Screen 1","hx8b5a",1,"response","18",1897,4179,4192,1897,4179,4192,1,1897,2295,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"28",1727179718695,"24/09/2024 12:08:38",1727183318695,1,"24/09/2024 14:08:38",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",5,"Rating","Screen 1","hx8b5a",1,"info","",17,0,17,17,0,17,1,17,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"29",1727179721708,"24/09/2024 12:08:41",1727183321708,1,"24/09/2024 14:08:41",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",5,"Rating","Screen 1","hx8b5a",1,"continue","",3031,3030,3031,3031,3030,3031,1,3031,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"30",1727179721708,"24/09/2024 12:08:41",1727183321708,1,"24/09/2024 14:08:41",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",5,"Rating","Screen 1","hx8b5a",1,"response","19",1898,3030,3032,1898,3030,3032,1,1898,1134,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"31",1727179721713,"24/09/2024 12:08:41",1727183321713,1,"24/09/2024 14:08:41",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",6,"Rating","Screen 1","hx8b5a",1,"info","",7,0,7,7,0,7,1,7,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"32",1727179727670,"24/09/2024 12:08:47",1727183327670,1,"24/09/2024 14:08:47",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",6,"Rating","Screen 1","hx8b5a",1,"continue","",5962,5945,5962,5962,5945,5962,1,5962,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"33",1727179727672,"24/09/2024 12:08:47",1727183327672,1,"24/09/2024 14:08:47",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",6,"Rating","Screen 1","hx8b5a",1,"response","49",4912,5945,5962,4912,5945,5962,1,4912,1050,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"34",1727179729618,"24/09/2024 12:08:49",1727183329618,1,"24/09/2024 14:08:49",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"lossB","Screen 1","a4fynh",1,"continue","",1966,1966,1966,1966,1966,1966,1,1966,0,0,NA,"Fixation Timing","Fixation",1,"object-113","lossB","","","",NA,"Right",-2.67,-4,0,2,NA,"Left",NA,5.33,NA,NA,NA,NA,5.33,"MDPRF10753"
"35",1727179731691,"24/09/2024 12:08:51",1727183331691,1,"24/09/2024 14:08:51",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"lossB","choice","k9qq8f",2,"response","Right",2072,2064,2072,2072,2064,2072,1,2072,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-200","lossB","","","",NA,"Right",-2.67,-4,0,2,NA,"Right",NA,1.33,NA,NA,NA,NA,-4,"MDPRF10753"
"36",1727179735680,"24/09/2024 12:08:55",1727183335680,1,"24/09/2024 14:08:55",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"lossB","gamble","tpcid5",3,"timedOut","",3998,3997,3998,3998,3997,3998,1,3998,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-2.67,-4,0,2,NA,"Right",NA,1.33,NA,NA,NA,NA,-4,"MDPRF10753"
"37",1727179736678,"24/09/2024 12:08:56",1727183336678,1,"24/09/2024 14:08:56",187387,9,"task-7wst",NA,40225743,11743984,NA,"complete",NA,"66f2a1421a5dd6b70344aa8d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1544x872","1536x864",NA,NA,0,"Gambling_GBO",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Gamble_Rand_Seq1","Gamble_Rand_Seq1",2,"lossB","loss","2apfzp",4,"timedOut","",1000,999,1000,1000,999,1000,1,1000,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-2.67,-4,0,2,NA,"Right",NA,1.33,NA,NA,NA,NA,-4,"MDPRF10753"
