"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"7",1701887509187,"06/12/2023 18:31:49",1701887509187,0,"06/12/2023 18:31:49",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",2,"Rating","Screen 1","poh9ia",1,"continue","",2836.86099997616,2832.675,2836.86099997616,2836.86099997616,2832.675,2836.86099997616,1,2836.86099997616,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73880"
"8",1701887509197,"06/12/2023 18:31:49",1701887509197,0,"06/12/2023 18:31:49",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",2,"Rating","Screen 1","poh9ia",1,"response","20",1866.136,2832.675,2846.961,1866.136,2832.675,2846.961,1,1866.136,980.825000000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73880"
"9",1701887512279,"06/12/2023 18:31:52",1701887512279,0,"06/12/2023 18:31:52",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",3,"Rating","Screen 1","poh9ia",1,"continue","",3095.786,3082.976,3095.786,3095.786,3082.976,3095.786,1,3095.786,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73880"
"10",1701887512280,"06/12/2023 18:31:52",1701887512280,0,"06/12/2023 18:31:52",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",3,"Rating","Screen 1","poh9ia",1,"response","57",2100.155,3082.976,3096.786,2100.155,3082.976,3096.786,1,2100.155,996.631000000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73880"
"11",1701887517274,"06/12/2023 18:31:57",1701887517274,0,"06/12/2023 18:31:57",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",1,"Fortunate","Screen 1","2b8v9q",1,"timedOut","",5003.00999992848,4999.63,5003.00999992848,5003.00999992848,4999.63,5003.00999992848,1,5003.00999992848,0,0,NA,"Time Limit","screen",0,"screen","Fortunate","","","",NA,NA,NA,0.15,1,NA,NA,NA,0.15,NA,"MDPRF73880"
"12",1701887522079,"06/12/2023 18:32:02",1701887522079,0,"06/12/2023 18:32:02",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",4,"Rating","Screen 1","poh9ia",1,"continue","",4813.68,4799.07,4813.68,4813.68,4799.07,4813.68,1,4813.68,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"13",1701887522091,"06/12/2023 18:32:02",1701887522091,0,"06/12/2023 18:32:02",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",4,"Rating","Screen 1","poh9ia",1,"response","48",3599.562,4799.07,4815.76,3599.562,4799.07,4815.76,1,3599.562,1216.198,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"14",1701887525738,"06/12/2023 18:32:05",1701887525738,0,"06/12/2023 18:32:05",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",5,"Rating","Screen 1","poh9ia",1,"continue","",3672.70999990463,3666.597,3672.70999990463,3672.70999990463,3666.597,3672.70999990463,1,3672.70999990463,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"15",1701887525739,"06/12/2023 18:32:05",1701887525739,0,"06/12/2023 18:32:05",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",5,"Rating","Screen 1","poh9ia",1,"response","70",2600.058,3666.597,3674.61,2600.058,3666.597,3674.61,1,2600.058,1074.552,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"16",1701887529183,"06/12/2023 18:32:09",1701887529183,0,"06/12/2023 18:32:09",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",6,"Rating","Screen 1","poh9ia",1,"continue","",3449.15700000001,3432.493,3449.15700000001,3449.15700000001,3432.493,3449.15700000001,1,3449.15700000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"17",1701887529184,"06/12/2023 18:32:09",1701887529184,0,"06/12/2023 18:32:09",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",6,"Rating","Screen 1","poh9ia",1,"response","62",1982.934,3432.493,3449.15700000001,1982.934,3432.493,3449.15700000001,1,1982.934,1466.22300000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"18",1701887560129,"06/12/2023 18:32:40",1701887560129,0,"06/12/2023 18:32:40",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",1,"Rest","Screen 1","6pwktf",1,"continue","",30963.08,30963.08,30963.08,30963.08,30963.08,30963.08,1,30963.08,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"19",1701887565493,"06/12/2023 18:32:45",1701887565493,0,"06/12/2023 18:32:45",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",7,"Rating","Screen 1","poh9ia",1,"continue","",5365.73999995232,5349.249,5365.73999995232,5365.73999995232,5349.249,5365.73999995232,1,5365.73999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"20",1701887565493,"06/12/2023 18:32:45",1701887565493,0,"06/12/2023 18:32:45",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",7,"Rating","Screen 1","poh9ia",1,"response","53",4116.06300000001,5349.249,5366.13199999998,4116.06300000001,5349.249,5366.13199999998,1,4116.06300000001,1250.06899999997,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"21",1701887587361,"06/12/2023 18:33:07",1701887587361,0,"06/12/2023 18:33:07",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",8,"Rating","Screen 1","poh9ia",1,"continue","",21885.2909999046,21880.334,21885.2909999046,21885.2909999046,21880.334,21885.2909999046,1,21885.2909999046,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"22",1701887587369,"06/12/2023 18:33:07",1701887587369,0,"06/12/2023 18:33:07",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",8,"Rating","Screen 1","poh9ia",1,"response","61",20897.363,21880.334,21893.191,20897.363,21880.334,21893.191,1,20897.363,995.827999999994,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"23",1701887590128,"06/12/2023 18:33:10",1701887590128,0,"06/12/2023 18:33:10",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",9,"Rating","Screen 1","poh9ia",1,"continue","",2772.15699995232,2766.28300000001,2772.15699995232,2772.15699995232,2766.28300000001,2772.15699995232,1,2772.15699995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"24",1701887590129,"06/12/2023 18:33:10",1701887590129,0,"06/12/2023 18:33:10",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",9,"Rating","Screen 1","poh9ia",1,"response","66",1766.822,2766.28300000001,2773.25699997616,1766.822,2766.28300000001,2773.25699997616,1,1766.822,1006.43499997616,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"25",1701887621088,"06/12/2023 18:33:41",1701887621088,0,"06/12/2023 18:33:41",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",2,"Rest","Screen 1","6pwktf",1,"continue","",30963.092,30963.092,30963.092,30963.092,30963.092,30963.092,1,30963.092,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"26",1701887624021,"06/12/2023 18:33:44",1701887624021,0,"06/12/2023 18:33:44",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",10,"Rating","Screen 1","poh9ia",1,"continue","",2932.61199999999,2915.93299999999,2932.61199999999,2932.61199999999,2915.93299999999,2932.61199999999,1,2932.61199999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"27",1701887624022,"06/12/2023 18:33:44",1701887624022,0,"06/12/2023 18:33:44",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",10,"Rating","Screen 1","poh9ia",1,"response","48",1999.43899999998,2915.93299999999,2932.61199999999,1999.43899999998,2915.93299999999,2932.61199999999,1,1999.43899999998,933.17300000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"28",1701887626568,"06/12/2023 18:33:46",1701887626568,0,"06/12/2023 18:33:46",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",11,"Rating","Screen 1","poh9ia",1,"continue","",2566.049,2550.03899999999,2566.049,2566.049,2550.03899999999,2566.049,1,2566.049,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"29",1701887626569,"06/12/2023 18:33:46",1701887626569,0,"06/12/2023 18:33:46",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",11,"Rating","Screen 1","poh9ia",1,"response","77",1633.27299999999,2550.03899999999,2566.80899999998,1633.27299999999,2550.03899999999,2566.80899999998,1,1633.27299999999,933.535999999993,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
"30",1701887628504,"06/12/2023 18:33:48",1701887628504,0,"06/12/2023 18:33:48",152734,15,"task-4bru",NA,33498344,9909299,NA,"complete",NA,"6570b73236251057f2d1a6d7","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1232x598",NA,NA,0,"Rest + Money + Mood rating",33,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet3",12,"Rating","Screen 1","poh9ia",1,"continue","",1949.00100000002,1932.74100000001,1949.00100000002,1949.00100000002,1932.74100000001,1949.00100000002,1,1949.00100000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,NA,0.15,NA,"MDPRF73880"
