"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"42",1701888063135,"06/12/2023 18:41:03",1701888063135,0,"06/12/2023 18:41:03",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",17,"Rating","Screen 1","poh9ia",1,"continue","",1942.79999998212,1933.60000000001,1942.79999998212,1942.79999998212,1933.60000000001,1942.79999998212,1,1942.79999998212,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",6,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"43",1701888063135,"06/12/2023 18:41:03",1701888063135,0,"06/12/2023 18:41:03",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",17,"Rating","Screen 1","poh9ia",1,"response","44",1516.70000000001,1933.60000000001,1943.29999998212,1516.70000000001,1933.60000000001,1943.29999998212,1,1516.70000000001,426.599999982107,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",6,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"44",1701888064989,"06/12/2023 18:41:04",1701888064989,0,"06/12/2023 18:41:04",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",18,"Rating","Screen 1","poh9ia",1,"continue","",1863.49999999403,1849.69999999998,1863.49999999403,1863.49999999403,1849.69999999998,1863.49999999403,1,1863.49999999403,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",6,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"45",1701888064989,"06/12/2023 18:41:04",1701888064989,0,"06/12/2023 18:41:04",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",18,"Rating","Screen 1","poh9ia",1,"response","68",1416.5,1849.69999999998,1864.19999998211,1416.5,1849.69999999998,1864.19999998211,1,1416.5,447.699999982113,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",6,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"46",1701888095943,"06/12/2023 18:41:35",1701888095943,0,"06/12/2023 18:41:35",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",5,"RestL","Screen 1","sy8yuu",1,"continue","",30966.9,30966.9,30966.9,30966.9,30966.9,30966.9,1,30966.9,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"47",1701888098249,"06/12/2023 18:41:38",1701888098249,0,"06/12/2023 18:41:38",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",19,"Rating","Screen 1","poh9ia",1,"continue","",2306.59999998211,2300,2306.59999998211,2306.59999998211,2300,2306.59999998211,1,2306.59999998211,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",7,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"48",1701888098250,"06/12/2023 18:41:38",1701888098250,0,"06/12/2023 18:41:38",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",19,"Rating","Screen 1","poh9ia",1,"response","68",1883.19999999998,2300,2307.29999999999,1883.19999999998,2300,2307.29999999999,1,1883.19999999998,424.100000000006,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",7,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"49",1701888099908,"06/12/2023 18:41:39",1701888099908,0,"06/12/2023 18:41:39",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",20,"Rating","Screen 1","poh9ia",1,"continue","",1665.29999999999,1649.89999999999,1665.29999999999,1665.29999999999,1649.89999999999,1665.29999999999,1,1665.29999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"50",1701888099908,"06/12/2023 18:41:39",1701888099908,0,"06/12/2023 18:41:39",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",20,"Rating","Screen 1","poh9ia",1,"response","33",950,1649.89999999999,1665.89999999403,950,1649.89999999999,1665.89999999403,1,950,715.899999994028,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"51",1701888101961,"06/12/2023 18:41:41",1701888101961,0,"06/12/2023 18:41:41",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",21,"Rating","Screen 1","poh9ia",1,"continue","",2069.19999998211,2066.69999999998,2069.19999998211,2069.19999998211,2066.69999999998,2069.19999998211,1,2069.19999998211,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",7,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"52",1701888101962,"06/12/2023 18:41:41",1701888101962,0,"06/12/2023 18:41:41",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",21,"Rating","Screen 1","poh9ia",1,"response","46",1533.29999999999,2066.69999999998,2069.69999998211,1533.29999999999,2066.69999999998,2069.69999998211,1,1533.29999999999,536.399999982124,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",7,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"53",1701888132926,"06/12/2023 18:42:12",1701888132926,0,"06/12/2023 18:42:12",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",6,"RestL","Screen 1","sy8yuu",1,"continue","",30966.8,30966.8,30966.8,30966.8,30966.8,30966.8,1,30966.8,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"54",1701888135789,"06/12/2023 18:42:15",1701888135789,0,"06/12/2023 18:42:15",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",22,"Rating","Screen 1","poh9ia",1,"continue","",2863.30000000595,2849.89999999999,2863.30000000595,2863.30000000595,2849.89999999999,2863.30000000595,1,2863.30000000595,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",8,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"55",1701888135789,"06/12/2023 18:42:15",1701888135789,0,"06/12/2023 18:42:15",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",22,"Rating","Screen 1","poh9ia",1,"response","57",2083.19999999998,2849.89999999999,2863.69999998211,2083.19999999998,2849.89999999999,2863.69999998211,1,2083.19999999998,780.49999998213,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",8,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"56",1701888137308,"06/12/2023 18:42:17",1701888137308,0,"06/12/2023 18:42:17",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",23,"Rating","Screen 1","poh9ia",1,"continue","",1533.09999999404,1516.70000000001,1533.09999999404,1533.09999999404,1516.70000000001,1533.09999999404,1,1533.09999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",8,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"57",1701888137309,"06/12/2023 18:42:17",1701888137309,0,"06/12/2023 18:42:17",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",23,"Rating","Screen 1","poh9ia",1,"response","41",1116.70000000001,1516.70000000001,1533.40000000002,1116.70000000001,1516.70000000001,1533.40000000002,1,1116.70000000001,416.700000000012,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",8,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"58",1701888139349,"06/12/2023 18:42:19",1701888139349,0,"06/12/2023 18:42:19",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",24,"Rating","Screen 1","poh9ia",1,"continue","",2057.20000000595,2049.89999999999,2057.20000000595,2057.20000000595,2049.89999999999,2057.20000000595,1,2057.20000000595,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",8,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"59",1701888139350,"06/12/2023 18:42:19",1701888139350,0,"06/12/2023 18:42:19",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",24,"Rating","Screen 1","poh9ia",1,"response","77",1383.39999999999,2049.89999999999,2057.70000000595,1383.39999999999,2049.89999999999,2057.70000000595,1,1383.39999999999,674.300000005955,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",8,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"60",1701888170310,"06/12/2023 18:42:50",1701888170310,0,"06/12/2023 18:42:50",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",7,"RestL","Screen 1","sy8yuu",1,"continue","",30967.4,30967.4,30967.4,30967.4,30967.4,30967.4,1,30967.4,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"61",1701888173839,"06/12/2023 18:42:53",1701888173839,0,"06/12/2023 18:42:53",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",25,"Rating","Screen 1","poh9ia",1,"continue","",3529.79999998212,3516.09999999998,3529.79999998212,3529.79999998212,3516.09999999998,3529.79999998212,1,3529.79999998212,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"62",1701888173839,"06/12/2023 18:42:53",1701888173839,0,"06/12/2023 18:42:53",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",25,"Rating","Screen 1","poh9ia",1,"response","76",2882.70000000001,3516.09999999998,3530.19999998808,2882.70000000001,3516.09999999998,3530.19999998808,1,2882.70000000001,647.499999988067,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"63",1701888175257,"06/12/2023 18:42:55",1701888175257,0,"06/12/2023 18:42:55",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",26,"Rating","Screen 1","poh9ia",1,"continue","",1431.5999999881,1416.5,1431.5999999881,1431.5999999881,1416.5,1431.5999999881,1,1431.5999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",9,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"64",1701888175257,"06/12/2023 18:42:55",1701888175257,0,"06/12/2023 18:42:55",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",26,"Rating","Screen 1","poh9ia",1,"response","57",983.100000000035,1416.5,1432.0999999881,983.100000000035,1416.5,1432.0999999881,1,983.100000000035,448.999999988067,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",9,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"65",1701888176823,"06/12/2023 18:42:56",1701888176823,0,"06/12/2023 18:42:56",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",27,"Rating","Screen 1","poh9ia",1,"continue","",1580.90000000002,1566.70000000001,1580.90000000002,1580.90000000002,1566.70000000001,1580.90000000002,1,1580.90000000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"66",1701888176823,"06/12/2023 18:42:56",1701888176823,0,"06/12/2023 18:42:56",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",27,"Rating","Screen 1","poh9ia",1,"response","41",1100,1566.70000000001,1581.49999999406,1100,1566.70000000001,1581.49999999406,1,1100,481.499999994063,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"67",1701888207776,"06/12/2023 18:43:27",1701888207776,0,"06/12/2023 18:43:27",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",8,"RestL","Screen 1","sy8yuu",1,"continue","",30966.8,30966.8,30966.8,30966.8,30966.8,30966.8,1,30966.8,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"68",1701888210584,"06/12/2023 18:43:30",1701888210584,0,"06/12/2023 18:43:30",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",28,"Rating","Screen 1","poh9ia",1,"continue","",2809.0999999881,2799.80000000005,2809.0999999881,2809.0999999881,2799.80000000005,2809.0999999881,1,2809.0999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",10,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"69",1701888210584,"06/12/2023 18:43:30",1701888210584,0,"06/12/2023 18:43:30",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",28,"Rating","Screen 1","poh9ia",1,"response","36",2416.60000000003,2799.80000000005,2809.30000000598,2416.60000000003,2799.80000000005,2809.30000000598,1,2416.60000000003,392.700000005949,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",10,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"70",1701888211896,"06/12/2023 18:43:31",1701888211896,0,"06/12/2023 18:43:31",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",29,"Rating","Screen 1","poh9ia",1,"continue","",1321.00000000594,1316.79999999999,1321.00000000594,1321.00000000594,1316.79999999999,1321.00000000594,1,1321.00000000594,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",10,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"71",1701888211896,"06/12/2023 18:43:31",1701888211896,0,"06/12/2023 18:43:31",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",29,"Rating","Screen 1","poh9ia",1,"response","84",933.5,1316.79999999999,1321.19999999402,933.5,1316.79999999999,1321.19999999402,1,933.5,387.699999994016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",10,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"72",1701888213271,"06/12/2023 18:43:33",1701888213271,0,"06/12/2023 18:43:33",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",30,"Rating","Screen 1","poh9ia",1,"continue","",1378.89999999403,1366.70000000001,1378.89999999403,1378.89999999403,1366.70000000001,1378.89999999403,1,1378.89999999403,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"73",1701888213271,"06/12/2023 18:43:33",1701888213271,0,"06/12/2023 18:43:33",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",30,"Rating","Screen 1","poh9ia",1,"response","61",966.700000000012,1366.70000000001,1379.49999998807,966.700000000012,1366.70000000001,1379.49999998807,1,966.700000000012,412.799999988056,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"74",1701888244225,"06/12/2023 18:44:04",1701888244225,0,"06/12/2023 18:44:04",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",9,"RestL","Screen 1","sy8yuu",1,"continue","",30966.6,30966.6,30966.6,30966.6,30966.6,30966.6,1,30966.6,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"75",1701888246273,"06/12/2023 18:44:06",1701888246273,0,"06/12/2023 18:44:06",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",31,"Rating","Screen 1","poh9ia",1,"continue","",2047.5,2033.40000000002,2047.5,2047.5,2033.40000000002,2047.5,1,2047.5,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",11,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"76",1701888246273,"06/12/2023 18:44:06",1701888246273,0,"06/12/2023 18:44:06",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",31,"Rating","Screen 1","poh9ia",1,"response","84",1433.29999999999,2033.40000000002,2047.90000000596,1433.29999999999,2033.40000000002,2047.90000000596,1,1433.29999999999,614.600000005972,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",11,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"77",1701888247917,"06/12/2023 18:44:07",1701888247917,0,"06/12/2023 18:44:07",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",32,"Rating","Screen 1","poh9ia",1,"continue","",1658.3999999821,1650,1658.3999999821,1658.3999999821,1650,1658.3999999821,1,1658.3999999821,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",11,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
"78",1701888247917,"06/12/2023 18:44:07",1701888247917,0,"06/12/2023 18:44:07",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",32,"Rating","Screen 1","poh9ia",1,"response","68",1033.39999999997,1650,1658.79999998806,1033.39999999997,1650,1658.79999998806,1,1033.39999999997,625.399999988091,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",11,NA,NA,NA,NA,NA,0.06,NA,NA,NA,"MDPRF47987"
