"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"11",1701885488865,"06/12/2023 17:58:08",1701885488865,0,"06/12/2023 17:58:08",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",3,"Rating","Screen 1","poh9ia",1,"response","4",2534.648,4673.549,4676.854,2534.648,4673.549,4676.854,1,2534.648,2142.206,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF62430"
"12",1701885493865,"06/12/2023 17:58:13",1701885493865,0,"06/12/2023 17:58:13",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",1,"FortuneH","Screen 1","aigyx5",1,"timedOut","",5002.50499992847,4999.645,5002.50499992847,5002.50499992847,4999.645,5002.50499992847,1,5002.50499992847,0,0,NA,"Time Limit","screen",0,"screen","FortuneH","","","",NA,NA,3.01,NA,3,NA,NA,3.01,NA,NA,"MDPRF62430"
"13",1701885496139,"06/12/2023 17:58:16",1701885496139,0,"06/12/2023 17:58:16",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",4,"Rating","Screen 1","poh9ia",1,"continue","",2277.45999995232,2271.031,2277.45999995232,2277.45999995232,2271.031,2277.45999995232,1,2277.45999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"14",1701885496139,"06/12/2023 17:58:16",1701885496139,0,"06/12/2023 17:58:16",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",4,"Rating","Screen 1","poh9ia",1,"response","2",1736.184,2271.031,2277.66,1736.184,2271.031,2277.66,1,1736.184,541.475999999999,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"15",1701885498856,"06/12/2023 17:58:18",1701885498856,0,"06/12/2023 17:58:18",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",5,"Rating","Screen 1","poh9ia",1,"continue","",2723.42899995232,2722.102,2723.42899995232,2723.42899995232,2722.102,2723.42899995232,1,2723.42899995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"16",1701885498856,"06/12/2023 17:58:18",1701885498856,0,"06/12/2023 17:58:18",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",5,"Rating","Screen 1","poh9ia",1,"response","85",1138.784,2722.102,2723.82899992848,1138.784,2722.102,2723.82899992848,1,1138.784,1585.04499992848,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"17",1701885499190,"06/12/2023 17:58:19",1701885499190,0,"06/12/2023 17:58:19",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",6,"Rating","Screen 1","poh9ia",1,"continue","",335.126999904631,333.327999999998,335.126999904631,335.126999904631,333.327999999998,335.126999904631,1,335.126999904631,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"18",1701885501315,"06/12/2023 17:58:21",1701885501315,0,"06/12/2023 17:58:21",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",6,"Rating","Screen 1","poh9ia",1,"continue","",2460.22699992847,2458.297,2460.22699992847,2460.22699992847,2458.297,2460.22699992847,1,2460.22699992847,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"19",1701885501315,"06/12/2023 17:58:21",1701885501315,0,"06/12/2023 17:58:21",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",6,"Rating","Screen 1","poh9ia",1,"response","86",1138.899,2458.297,2460.42699997616,1138.899,2458.297,2460.42699997616,1,1138.899,1321.52799997616,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"20",1701885532292,"06/12/2023 17:58:52",1701885532292,0,"06/12/2023 17:58:52",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",1,"RestH","Screen 1","wxp2y6",1,"continue","",30978.472,30978.472,30978.472,30978.472,30978.472,30978.472,1,30978.472,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"21",1701885534365,"06/12/2023 17:58:54",1701885534365,0,"06/12/2023 17:58:54",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",7,"Rating","Screen 1","poh9ia",1,"continue","",2073.55799995232,2062.452,2073.55799995232,2073.55799995232,2062.452,2073.55799995232,1,2073.55799995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"22",1701885534365,"06/12/2023 17:58:54",1701885534365,0,"06/12/2023 17:58:54",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",7,"Rating","Screen 1","poh9ia",1,"response","100",1486.06600000001,2062.452,2073.65799997616,1486.06600000001,2062.452,2073.65799997616,1,1486.06600000001,587.591999976154,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"23",1701885537705,"06/12/2023 17:58:57",1701885537705,0,"06/12/2023 17:58:57",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",8,"Rating","Screen 1","poh9ia",1,"continue","",3351.00599992847,3347.139,3351.00599992847,3351.00599992847,3347.139,3351.00599992847,1,3351.00599992847,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"24",1701885537705,"06/12/2023 17:58:57",1701885537705,0,"06/12/2023 17:58:57",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",8,"Rating","Screen 1","poh9ia",1,"response","52",1208.25499999999,3347.139,3351.306,1208.25499999999,3347.139,3351.306,1,1208.25499999999,2143.05100000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"25",1701885539955,"06/12/2023 17:58:59",1701885539955,0,"06/12/2023 17:58:59",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",9,"Rating","Screen 1","poh9ia",1,"continue","",2253.86699992848,2249.95299999999,2253.86699992848,2253.86699992848,2249.95299999999,2253.86699992848,1,2253.86699992848,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"26",1701885539955,"06/12/2023 17:58:59",1701885539955,0,"06/12/2023 17:58:59",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",9,"Rating","Screen 1","poh9ia",1,"response","2",1625.001,2249.95299999999,2254.06699997616,1625.001,2249.95299999999,2254.06699997616,1,1625.001,629.065999976156,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"27",1701885570937,"06/12/2023 17:59:30",1701885570937,0,"06/12/2023 17:59:30",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",2,"RestH","Screen 1","wxp2y6",1,"continue","",30985.405,30985.405,30985.405,30985.405,30985.405,30985.405,1,30985.405,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"28",1701885577262,"06/12/2023 17:59:37",1701885577262,0,"06/12/2023 17:59:37",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",10,"Rating","Screen 1","poh9ia",1,"continue","",6325.50899992847,6319.299,6325.50899992847,6325.50899992847,6319.299,6325.50899992847,1,6325.50899992847,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"29",1701885577262,"06/12/2023 17:59:37",1701885577262,0,"06/12/2023 17:59:37",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",10,"Rating","Screen 1","poh9ia",1,"response","100",5152.47199999999,6319.299,6325.70899997615,5152.47199999999,6319.299,6325.70899997615,1,5152.47199999999,1173.23699997616,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"30",1701885579141,"06/12/2023 17:59:39",1701885579141,0,"06/12/2023 17:59:39",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",11,"Rating","Screen 1","poh9ia",1,"continue","",1885.30999995231,1881.92199999999,1885.30999995231,1885.30999995231,1881.92199999999,1885.30999995231,1,1885.30999995231,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"31",1701885579141,"06/12/2023 17:59:39",1701885579141,0,"06/12/2023 17:59:39",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",11,"Rating","Screen 1","poh9ia",1,"response","0",1277.73699999999,1881.92199999999,1885.50999999999,1277.73699999999,1881.92199999999,1885.50999999999,1,1277.73699999999,607.773000000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"32",1701885581391,"06/12/2023 17:59:41",1701885581391,0,"06/12/2023 17:59:41",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",12,"Rating","Screen 1","poh9ia",1,"continue","",2253.28799992848,2243.011,2253.28799992848,2253.28799992848,2243.011,2253.28799992848,1,2253.28799992848,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"33",1701885581392,"06/12/2023 17:59:41",1701885581392,0,"06/12/2023 17:59:41",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",12,"Rating","Screen 1","poh9ia",1,"response","24",1249.93800000001,2243.011,2254.588,1249.93800000001,2243.011,2254.588,1,1249.93800000001,1004.64999999999,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"34",1701885612367,"06/12/2023 18:00:12",1701885612367,0,"06/12/2023 18:00:12",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",3,"RestH","Screen 1","wxp2y6",1,"continue","",30985.412,30985.412,30985.412,30985.412,30985.412,30985.412,1,30985.412,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"35",1701885614100,"06/12/2023 18:00:14",1701885614100,0,"06/12/2023 18:00:14",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",13,"Rating","Screen 1","poh9ia",1,"continue","",1733.96499995232,1729.12600000002,1733.96499995232,1733.96499995232,1729.12600000002,1733.96499995232,1,1733.96499995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
"36",1701885614100,"06/12/2023 18:00:14",1701885614100,0,"06/12/2023 18:00:14",152734,15,"task-nxrg",NA,33496490,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet6",13,"Rating","Screen 1","poh9ia",1,"response","71",798.578000000009,1729.12600000002,1734.16500000001,798.578000000009,1729.12600000002,1734.16500000001,1,798.578000000009,935.587,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,3.01,NA,NA,"MDPRF62430"
